test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,21.0,1.0,2.0,14.0,2.0,8.0,9.0,39.0,0.44,10.0,70.0,3.0,2.0,4.0,20.0,2.0,3.68055555555556,0.0,4.31944444444444,0.0,1.0,0.875,0.0,1.0,4.0,0.9136375728373586,0.08636242716264143
49,0,232.0,1.0,2.0,18.0,2.0,15.0,8.0,24.0,0.15,3.0,143.0,5.0,4.0,3.0,61.0,3.0,4.72413793103448,0.0,5.31034482758621,0.0,1.0,0.666666666666667,0.0,4.0,2.0,0.8686666858300602,0.1313333141699397
49,1,39.0,1.0,1.0,94.0,2.0,21.0,50.0,29.0,0.16,12.0,167.0,4.0,4.0,0.0,94.0,2.0,5.93258426966292,0.0,7.8876404494382,0.0,1.0,0.454545454545455,0.0,3.0,6.0,0.8960791705231569,0.10392082947684315
189,0,11.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,60.0,5.0,2.0,2.60869565217391,0.0,3.97826086956522,2.0,1.0,1.0,0.0,1.0,2.0,0.9334692658736999,0.06653073412630002
252,0,4.0,0.0,1.0,3.0,1.0,2.0,3.0,29.0,83.2,4.0,99.0,2.0,3.0,4.0,20.0,2.0,8.7979797979798,1.0,3.91919191919192,1.0,1.0,0.333333333333333,0.0,3.0,6.0,0.9640630066952645,0.0359369933047356
252,1,21.0,124.0,2.0,14.0,2.0,8.0,9.0,17.0,0.44,10.0,70.0,3.0,2.0,4.0,20.0,2.0,3.68055555555556,0.0,4.31944444444444,0.0,1.0,0.875,0.0,1.0,4.0,0.9136375728373586,0.08636242716264143
339,0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.38,0.0,11.0,2.0,1.0,0.0,4.0,2.0,2.81818181818182,0.0,3.72727272727273,0.0,1.0,1.0,0.0,3.0,1.0,0.5621015669053184,0.4378984330946816
339,1,6.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,0.1,2.0,16.0,6.0,4.0,0.0,21.0,1.0,3.8125,1.0,7.6875,1.0,1.0,0.571428571428571,0.0,1.0,1.0,0.908546228314718,0.091453771685282
340,0,39.0,1.0,1.0,52.0,2.0,17.0,50.0,29.0,0.16,11.0,167.0,4.0,4.0,0.0,94.0,2.0,5.93258426966292,0.0,7.8876404494382,0.0,1.0,0.454545454545455,0.0,3.0,6.0,0.9049842454398609,0.09501575456013912
340,1,60.0,1.0,2.0,18.0,2.0,15.0,8.0,24.0,0.15,3.0,143.0,5.0,4.0,3.0,61.0,3.0,4.72413793103448,0.0,5.31034482758621,0.0,1.0,0.3,0.0,4.0,2.0,0.8686666858300602,0.1313333141699397
