test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,4.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,4.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,1,21.0,1.0,2.0,14.0,2.0,8.0,21.0,17.0,0.41,2.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,2,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,51.0,7.0,77.0,3.0,2.0,4.0,39.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9138457500400787,0.08615424995992123
30,3,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,5.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.1,5.0,2.0,2.0,0.9835018476250572,0.016498152374942808
30,4,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,4.0,77.0,3.0,2.0,4.0,80.0,2.0,3.72151898734177,4.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9138457500400787,0.08615424995992123
30,5,21.0,1.0,2.0,14.0,2.0,11.0,7.0,17.0,0.41,7.0,77.0,3.0,2.0,42.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9257469697760793,0.0742530302239207
30,6,21.0,1.0,6.0,14.0,2.0,8.0,7.0,17.0,29.0,9.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,7,21.0,1.0,2.0,14.0,5.0,8.0,7.0,17.0,0.41,5.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,24.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,8,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,4.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,26.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,9,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,1.6,7.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,10,21.0,1.0,2.0,14.0,2.0,8.0,46.0,17.0,0.41,4.0,77.0,5.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
30,11,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,10.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,3.8,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.9136134039373992,0.08638659606260082
