test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
49,0,1.0,1.0,2.0,17.0,1.0,25.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.672192332978065,0.327807667021935
49,1,1.0,1.0,2.0,17.0,1.0,25.0,9.0,17.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.672192332978065,0.327807667021935
49,2,2.0,1.0,2.0,17.0,1.0,25.0,9.0,18.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.1,0.0,3.0,3.0,0.6722296611727692,0.3277703388272309
49,3,3.0,1.0,2.0,17.0,1.0,35.0,9.0,29.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.2,0.0,3.0,3.0,0.6722296611727692,0.3277703388272309
49,4,1.0,1.0,2.0,17.0,1.0,25.0,9.0,17.0,0.15,1.0,177.0,2.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.0,0.0,3.0,3.0,0.6636483975271414,0.33635160247285856
49,5,2.0,1.0,2.0,17.0,1.0,13.0,9.0,18.0,0.15,1.0,177.0,4.0,4.0,3.0,77.0,3.0,4.53631284916201,0.0,4.7877094972067,0.0,1.0,0.1,0.0,3.0,3.0,0.6722296611727692,0.3277703388272309
189,0,7.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.9990576253529596,0.0009423746470404427
189,1,3.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.9999223007518104,7.76992481895177e-05
189,2,14.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.8554759597363633,0.14452404026363672
189,3,12.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.9331158857451258,0.06688411425487416
189,4,5.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.9997124403548956,0.0002875596451043966
189,5,17.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.8554759597363633,0.14452404026363672
189,6,4.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.999711390594752,0.00028860940524797683
189,7,7.0,0.0,1.0,156.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.9974984402182893,0.0025015597817107838
189,8,3.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,1.1,0.0,1.0,2.0,0.9949724154101414,0.005027584589858679
189,9,15.0,0.0,1.0,128.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.8444879185748351,0.15551208142516487
189,10,2.0,0.0,1.0,15.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.9997444227091631,0.00025557729083686365
189,11,10.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.3,0.0,1.0,2.0,0.9892889817044357,0.010711018295564315
189,12,14.0,0.0,1.0,1.0,0.0,3.0,83.0,2.0,0.06,0.0,7.0,2.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.95652173913043,2.0,1.0,0.0,0.0,1.0,2.0,0.772788480947044,0.22721151905295603
