test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,8.0,5.9,0.0,1.0,1.13513513513514,0.0,0.5,0.0,1.0,0.0,4.0,0.7382305739116093,0.2617694260883907
10,0,0.0,2.0,28.0,1.0,133.0,5.0,0.47,0.0,81.0,2.0,0.0,23.0,1.0,5.71428571428571,1.0,7.0,1.0,1.0,1.625,0.0,0.533333333333333,0.0,4.0,6.0,4.0,0.517541950982199,0.4824580490178009
19,0,209.0,1.0,393.0,5.0,186.0,0.0,0.95,0.0,86.0,3.0,0.0,5.0,3.0,20.5555555555556,1.0,2.66666666666667,1.0,1.0,0.586206896551724,0.0,0.666666666666667,0.0,4.0,2.0,3.0,0.6644315198433215,0.33556848015667856
20,0,1.0,1.0,1.0,5.0,1136.0,0.0,0.64,5.0,94.0,2.0,27.0,98.0,3.0,7.37185929648241,0.0,4.24120603015075,0.0,1.0,0.435146443514644,0.0,0.285714285714286,7.0,4.0,1.0,18.0,0.5404892634976244,0.4595107365023756
21,0,45.0,1.0,1.0,4.0,326.0,153.0,2.36,0.0,100.0,2.0,2.0,14.0,2.0,2.84745762711864,0.0,7.1,0.0,1.0,0.0,0.0,0.470588235294118,0.0,4.0,7.0,7.0,0.5689303510635357,0.43106964893646427
22,0,42.0,1.0,6.0,27.0,531.0,16.0,100.24,0.0,97.0,3.0,4.0,72.0,3.0,3.41706161137441,0.0,3.62085308056872,0.0,1.0,0.518828451882845,0.0,0.297297297297297,8.0,4.0,0.0,7.0,0.6027360414614302,0.3972639585385697
1633,0,0.0,5.0,0.0,0.0,28.0,0.0,0.08,0.0,62.0,1.0,0.0,14.0,2.0,2.41791044776119,1.0,2.19402985074627,1.0,1.0,0.0933333333333333,0.0,0.285714285714286,0.0,3.0,2.0,2.0,0.668030764276548,0.33196923572345205
23,0,1.0,1.0,1.0,4.0,553.0,1.0,0.59,0.0,91.0,2.0,1.0,40.0,2.0,17.1,1.0,4.21818181818182,23.0,1.0,0.438848920863309,0.0,0.428571428571429,5.0,6.0,1.0,10.0,0.5388886841589868,0.4611113158410131
30,0,0.0,6.0,1.0,5.0,100.0,1.0,0.68,0.0,89.0,4.0,0.0,7.0,2.0,4.85714285714286,0.0,4.85714285714286,1.0,1.0,1.0625,0.0,0.444444444444444,0.0,2.0,0.0,4.0,0.547812181441381,0.45218781855861895
39,0,4.0,1.0,2.0,4.0,148.0,1.0,0.7,0.0,86.0,3.0,4.0,10.0,4.0,20.1,1.0,3.25,1.0,1.0,0.769230769230769,0.0,0.461538461538462,0.0,3.0,1.0,5.0,0.5554894040692666,0.44451059593073344
44,0,0.0,8.0,0.0,7.0,148.0,0.0,1.13,0.0,0.0,4.0,0.0,6.0,3.0,56.7142857142857,2.0,4.57142857142857,2.0,1.0,0.8125,0.0,0.4,0.0,3.0,2.0,3.0,0.5727931326888694,0.42720686731113056
54,0,0.0,1.0,4.0,4.0,80.0,2.0,0.33,0.0,81.0,2.0,0.0,22.0,1.0,4.76923076923077,8.0,6.07692307692308,1.0,1.0,1.93333333333333,0.0,0.583333333333333,0.0,5.0,0.0,3.0,0.7072134188427458,0.2927865811572542
1640,0,13.0,1.0,13.0,4.0,2267.0,23.0,0.4,0.0,94.0,2.0,1.0,31.0,2.0,5.62025316455696,0.0,6.13924050632911,1.0,1.0,0.91304347826087,0.0,0.538461538461538,0.0,2.0,0.0,8.0,0.6633045724273319,0.3366954275726682
185,0,2.0,1.0,4.0,7.0,603.0,0.0,0.39,0.0,98.0,2.0,0.0,150.0,1.0,9.3375,0.0,11.8625,1.0,1.0,1.62352941176471,0.0,0.448275862068966,0.0,2.0,0.0,15.0,0.5609590276029702,0.43904097239702977
186,0,0.0,1.0,0.0,7.0,516.0,0.0,208.2,0.0,0.0,1.0,0.0,1.0,1.0,4.72857142857143,0.0,7.61428571428571,1.0,1.0,0.472972972972973,0.0,0.538461538461538,0.0,3.0,6.0,7.0,0.5378992066427277,0.4621007933572723
187,0,0.0,1.0,421.0,5.0,115.0,0.0,0.66,0.0,93.0,1.0,0.0,35.0,1.0,3.1875,0.0,0.9,1.0,1.0,1.33333333333333,0.0,0.6,0.0,3.0,3.0,2.0,0.5190496606266638,0.4809503393733362
224,0,0.0,3.0,5.0,2.0,131.0,0.0,0.24,0.0,84.0,1.0,0.0,3.0,1.0,3.7,1.0,6.5,1.0,1.0,2.53333333333333,0.0,0.1,0.0,4.0,3.0,5.0,0.6251726490761265,0.3748273509238736
231,0,0.0,2.0,9.0,6.0,666.0,1.0,0.6,0.0,88.0,2.0,3.0,26.0,1.0,20.1,0.0,4.71739130434783,1.0,1.0,0.94,0.0,0.545454545454545,0.0,2.0,1.0,11.0,0.5956072860049348,0.4043927139950651
