"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.8 < MaxInheritanceTree <= 1.49 & -0.46 < CountDeclMethodPrivate <= 0.18'","b'target = 0'",0.08438,189,0.08348,187,0.98942,0.0237,1.39653,4.63392e-14,0.70848,1587
"b'000001'","b'MAJOR_LINE <= 0.04 & -15.2 < Added_lines <= 2.4'","b'target = 0'",0.14732,330,0.14554,326,0.98788,0.04116,1.39436,6.31133e-12,0.70848,1587
"b'000002'","b'-0.46 < CountDeclMethodPrivate <= 0.18 & -15.2 < Added_lines <= 2.4'","b'target = 0'",0.26741,599,0.25759,577,0.96327,0.06813,1.35963,2.01469e-12,0.70848,1587
"b'000003'","b'PercentLackOfCohesion <= 2 & -0.46 < CountDeclMethodPrivate <= 0.18'","b'target = 0'",0.12991,291,0.125,280,0.9622,0.03296,1.35811,2.30235e-14,0.70848,1587
"b'000004'","b'-0.205 < CountDeclMethodDefault <= 0.235 & -15.2 < Added_lines <= 2.4'","b'target = 0'",0.25179,564,0.24196,542,0.96099,0.06358,1.35641,1.75146e-10,0.70848,1587
"b'000005'","b'-15.2 < Added_lines <= 2.4'","b'target = 0'",0.4942,1107,0.44866,1005,0.90786,0.09853,1.28141,2.35145e-100,0.70848,1587
"b'000006'","b'OWN_COMMIT <= 0.02'","b'target = 0'",0.25045,561,0.22634,507,0.90374,0.0489,1.2756,1.12047e-36,0.70848,1587
"b'000007'","b'Added_lines <= -15.2'","b'target = 0'",0.07187,161,0.06429,144,0.89441,0.01336,1.26243,4.20094e-09,0.70848,1587
"b'000008'","b'CountClassCoupled <= 1.05'","b'target = 0'",0.22366,501,0.19955,447,0.89222,0.04109,1.25933,3.29276e-28,0.70848,1587
"b'000009'","b'CountLineComment <= 34'","b'target = 0'",0.22321,500,0.19911,446,0.892,0.04096,1.25903,4.48424e-28,0.70848,1587
