test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,25.1,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.52254033,0.47745964
2122,1,10.0,32.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,7.56,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7134418,0.2865582
2122,2,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,2.99,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7134418,0.2865582
2122,3,10.0,10.0,1.0,13.0,1.0,1.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,52.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.6669633,0.33303672
2122,4,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,7.27,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7134418,0.2865582
2122,5,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.2,1.0,0.6788224,0.32117757
2122,6,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,5.0,2.0,32.0,2.0,4.86538461538461,1.0,32.0,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.5010057,0.4989943
2122,7,10.0,10.0,3.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,3.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.50312304,0.49687693
2122,8,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,94.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,27.0,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.56803554,0.43196446
2122,9,10.0,10.0,1.0,13.0,1.0,0.0,3.0,30.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,37.2,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.52254033,0.47745964
