test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
799,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,12.0,0.75,0.0,50.0,2.0,0.0,6.0,2.0,2.2,0.0,0.0,1.0,0.2,0.3,0.0,3.0,2.0,0.9268072748409869,0.07319272515901305
799,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.87,3.0,50.0,1.0,0.0,6.0,2.0,2.5,2.0,2.0,1.0,1.5,1.0,0.0,1.0,1.0,0.5080507071658031,0.4919492928341968
799,2,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.3,3.0,50.0,1.0,0.0,15.0,1.0,3.5,3.0,2.0,1.0,2.5,1.0,0.0,1.0,2.0,0.5955785059249887,0.4044214940750112
4,0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,6.0,0.37,0.0,79.0,2.0,0.0,6.0,1.0,2.1,0.0,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.9894745528028337,0.010525447197166306
4,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,6.0,0.37,0.0,79.0,2.0,0.0,6.0,1.0,2.1,0.0,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.9894745528028337,0.010525447197166306
820,0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,14.0,15.0,0.26,0.0,76.0,2.0,0.0,7.0,2.0,3.8,1.0,2.0,1.0,0.8,0.0,0.0,3.0,1.0,0.9883947577655232,0.011605242234476829
820,1,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,9.0,4.0,0.29,0.0,75.0,3.0,0.0,12.0,2.0,4.1,1.0,2.0,1.0,1.8,0.0,0.0,2.0,1.0,0.6255783398417151,0.37442166015828493
820,2,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,6.0,0.37,0.0,79.0,2.0,0.0,6.0,1.0,2.1,0.0,1.0,1.0,0.9,1.0,0.0,1.0,0.0,0.9894745528028337,0.010525447197166306
820,3,3.0,3.0,1.0,3.0,0.0,2.0,3.0,0.0,8.0,15.0,0.53,0.0,90.0,2.0,0.0,3.0,2.0,3.5,0.0,1.0,1.0,0.6,0.7,0.0,2.0,1.0,0.6916327979942088,0.30836720200579115
820,4,8.0,4.0,1.0,1.0,0.0,3.0,5.0,1.0,14.0,17.0,0.56,0.0,80.0,2.0,0.0,12.0,2.0,2.8,0.0,1.0,1.0,0.7,1.0,0.0,4.0,3.0,0.9664508086425303,0.03354919135746974
