test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,5.0,33.0,64.0,143.0,0.29,0.0,98.0,1.0,2.0,63.0,2.0,6.2,0.0,0.0,0.0,22.0,0.8,0.0,3.0,2.0,0.5532742631086622,0.4467257368913378
41.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,19.0,51.0,0.71,0.0,94.0,2.0,0.0,9.0,1.0,14.1,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.8951188456711634,0.1048811543288367
46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.8,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.6145809517010732,0.3854190482989268
56.0,0.0,7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,7.0,22.0,58.0,0.17,0.0,94.0,2.0,1.0,50.0,2.0,3.9,0.0,0.0,0.0,39.0,0.7,0.0,3.0,1.0,0.5579819161352068,0.4420180838647933
65.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,3.0,0.33,1.0,88.0,2.0,1.0,19.0,1.0,3.7,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.9402842254520386,0.0597157745479615
104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,25.0,0.11,0.0,88.0,2.0,0.0,16.0,1.0,4.3,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.9455097855572078,0.0544902144427921
127.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,12.0,27.0,0.87,0.0,92.0,2.0,0.0,4.0,1.0,8.5,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.9768659040647452,0.0231340959352547
147.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,18.0,0.25,0.0,83.0,1.0,0.0,20.0,3.0,3.1,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.8261334966255731,0.1738665033744266
148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,18.0,0.09,0.0,82.0,1.0,1.0,12.0,2.0,2.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.98067204891961,0.0193279510803901
149.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,26.0,0.23,0.0,86.0,1.0,0.0,7.0,2.0,1.8,0.0,1.0,0.0,4.0,0.8,0.0,2.0,1.0,0.8930107771165753,0.1069892228834244
