test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
157,0,6.0,0.0,2.0,0.0,0.0,1.0,154.0,1.0,0.0,6.0,0.2,1.0,90.0,1.0,0.0,76.0,1.0,5.0,1.0,1.0,1.0,0.9,0.0,139.0,0.8,0.0,3.0,4.0,0.8733102043347543,0.12668979566524574
157,1,0.0,0.0,1.0,3.0,2.0,5.0,173.0,1.0,0.0,2.0,2.6,0.0,98.0,1.0,2.0,8.0,1.0,0.4,0.0,1.0,1.0,0.1,0.0,8.0,1.0,0.0,2.0,5.0,0.8198616706655275,0.18013832933447255
157,2,6.0,0.0,2.0,0.0,0.0,1.0,154.0,1.0,0.0,6.0,0.2,1.0,90.0,1.0,0.0,76.0,1.0,5.0,1.0,1.0,1.0,0.9,0.0,139.0,0.8,0.0,3.0,4.0,0.8733102043347543,0.12668979566524574
852,0,6.0,0.0,2.0,0.0,0.0,1.0,154.0,1.0,0.0,6.0,0.2,1.0,90.0,1.0,0.0,76.0,1.0,5.0,1.0,1.0,1.0,0.9,0.0,139.0,0.8,0.0,3.0,4.0,0.8733102043347543,0.12668979566524574
852,1,4.0,13.0,1.0,2.0,3.0,2.0,150.0,6.0,3.0,15.0,0.5,0.0,88.0,4.0,7.0,15.0,2.0,3.3,0.0,0.0,1.0,0.2,0.0,186.0,0.8,0.0,1.0,1.0,0.7865871376147605,0.2134128623852395
852,2,0.0,0.0,1.0,2.0,7.0,1.0,94.0,4.0,3.0,4.0,0.3,0.0,91.0,3.0,3.0,19.0,2.0,6.5,0.0,1.0,1.0,0.6,0.0,98.0,0.6,0.0,4.0,4.0,0.9221772559012166,0.07782274409878344
852,3,4.0,13.0,1.0,2.0,3.0,2.0,150.0,6.0,3.0,15.0,0.5,0.0,88.0,4.0,7.0,15.0,2.0,3.3,0.0,0.0,1.0,0.2,0.0,186.0,0.8,0.0,1.0,1.0,0.7865871376147605,0.2134128623852395
237,0,0.0,1.0,2.0,1.0,2.0,0.0,36.0,2.0,0.0,2.0,0.2,1.0,81.0,6.0,0.0,18.0,2.0,2.3,0.0,2.0,1.0,1.5,0.0,121.0,0.7,0.0,3.0,1.0,0.8937224690437257,0.10627753095627435
237,1,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.1,0.0,93.0,2.0,0.0,16.0,2.0,3.3,1.0,1.0,1.0,0.9,0.0,142.0,1.0,0.0,3.0,4.0,0.7659054680599334,0.23409453194006655
911,0,19.0,0.0,1.0,3.0,25.0,0.0,19.0,5.0,0.0,0.0,0.1,0.0,96.0,1.0,3.0,15.0,2.0,4.7,1.0,1.0,1.0,0.9,0.0,578.0,1.0,0.0,1.0,0.0,0.5511682416671129,0.4488317583328872
911,1,1.0,1.0,2.0,1.0,3.0,1.0,43.0,3.0,1.0,8.0,0.3,2.0,100.0,1.0,0.0,15.0,2.0,4.3,1.0,1.0,1.0,1.5,0.0,462.0,0.6,0.0,2.0,0.0,0.8695580590483858,0.13044194095161418
289,0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,7.0,0.1,0.0,72.0,1.0,0.0,11.0,2.0,2.7,1.0,1.0,1.0,0.9,0.0,708.0,1.0,0.0,1.0,0.0,0.9546553562068766,0.045344643793123404
289,1,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,8.0,0.2,0.0,84.0,2.0,0.0,9.0,1.0,3.0,1.0,1.0,1.0,0.2,0.0,700.0,0.9,0.0,2.0,0.0,0.9212916325177638,0.07870836748223618
289,2,1.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0,10.0,0.3,0.0,88.0,1.0,4.0,14.0,2.0,2.9,0.0,1.0,1.0,0.6,0.0,1064.0,0.9,0.0,2.0,0.0,0.8866565285764755,0.11334347142352454
292,0,13.0,0.0,2.0,57.0,32.0,0.0,46.0,2.0,1.0,5.0,0.1,0.0,98.0,2.0,0.0,19.0,1.0,8.9,2.0,1.0,1.0,0.7,0.0,2598.0,1.0,0.0,1.0,0.0,0.5422582265738112,0.4577417734261889
292,1,10.0,1.0,1.0,13.0,0.0,0.0,56.0,5.0,2.0,56.0,0.1,0.0,100.0,1.0,8.0,15.0,2.0,3.2,0.0,1.0,0.0,0.4,0.0,1407.0,0.6,2.0,3.0,1.0,0.8712562994013248,0.12874370059867524
292,2,20.0,0.0,2.0,21.0,0.0,3.0,154.0,2.0,3.0,1.0,0.2,2.0,92.0,2.0,1.0,34.0,2.0,8.1,2.0,1.0,1.0,1.4,0.0,1995.0,0.9,0.0,2.0,1.0,0.8484441325098904,0.15155586749010963
292,3,20.0,0.0,2.0,21.0,0.0,3.0,154.0,2.0,3.0,1.0,0.2,2.0,92.0,2.0,1.0,34.0,2.0,8.1,2.0,1.0,1.0,1.4,0.0,1995.0,0.9,0.0,2.0,1.0,0.8484441325098904,0.15155586749010963
304,0,0.0,0.0,1.0,0.0,28.0,0.0,41.0,2.0,0.0,5.0,0.1,0.0,60.0,1.0,0.0,18.0,1.0,4.4,1.0,2.0,1.0,1.1,0.0,281.0,0.5,0.0,4.0,1.0,0.792708585316079,0.207291414683921
