test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,0.0,5.0,0.0,5.0,3.0,16.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,33.0,13.0,2.0,6.0,1.1,0.0,3.0,1.0,0.6033616738483849,0.3966383261516151
39,1,2.0,1.0,1.0,5.0,3.0,4.0,10.0,4.0,21.0,23.0,1.0,0.77,0.0,97.0,1.0,2.0,4.0,9.0,4.74534161490683,0.0,14.0,0.0,2.0,0.454545454545455,0.0,3.0,1.0,0.624511372119219,0.3754886278807809
39,2,0.0,5.0,0.0,5.0,3.0,16.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,33.0,13.0,2.0,6.0,1.1,0.0,3.0,0.0,0.6080287006022692,0.3919712993977308
39,3,6.0,13.0,0.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,12.5,5.0,53.0,1.0,2.0,0.0,9.0,4.74534161490683,0.0,0.0,0.0,14.0,1.1,0.0,1.0,1.0,0.5965702659589626,0.40342973404103744
39,4,6.0,32.0,1.0,10.0,3.0,4.0,2.0,6.0,13.0,7.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,1.0,0.8,0.0,5.0,1.0,0.5721721876631275,0.4278278123368725
39,5,6.0,32.0,1.0,10.0,3.0,4.0,2.0,6.0,13.0,7.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,0.0,0.0,0.0,1.0,0.8,0.0,5.0,4.0,0.5232090185080295,0.4767909814919705
39,6,0.0,1.0,1.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,0.0,0.77,0.0,97.0,1.0,2.0,59.0,1.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,0.0,3.0,1.0,0.6999897023216866,0.3000102976783134
39,7,0.0,1.0,1.0,16.0,3.0,4.0,2.0,6.0,21.0,59.0,0.0,0.77,0.0,97.0,1.0,2.0,59.0,1.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,0.0,3.0,1.0,0.8099302173973006,0.19006978260269933
39,8,0.0,5.0,0.0,5.0,3.0,4.0,2.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,1.0,2.0,59.0,9.0,4.74534161490683,33.0,13.0,2.0,6.0,1.1,0.0,3.0,1.0,0.6453485195401887,0.3546514804598114
39,9,0.0,1.0,1.0,16.0,3.0,4.0,2.0,6.0,21.0,59.0,0.0,0.77,0.0,0.0,1.0,2.0,59.0,1.0,4.74534161490683,0.0,0.0,0.0,11.0,0.9,0.0,3.0,1.0,0.7996409438655816,0.2003590561344184
