Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_LINE > 0.988,0.21564,0.9978,1.10113
CountDeclMethodPublic <= -0.45,0.12559,0.99245,1.09523
0.72 < CountClassCoupled <= 2.6,0.23128,0.9877,1.08999
CountDeclInstanceVariable <= -0.58,0.109,0.98261,1.08436
1.04 < RatioCommentToCode <= 1.87,0.19431,0.98049,1.08202
2.6 < CountClassCoupled <= 4.18,0.20284,0.97897,1.08035
PercentLackOfCohesion <= 1,0.25829,0.97798,1.07926
RatioCommentToCode > 1.87,0.19953,0.97387,1.07472
CountInput_Mean <= 1.04,0.19621,0.97343,1.07423
2.5 < CountDeclMethodPublic <= 5.9,0.19289,0.97297,1.07373
