Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclInstanceVariable <= -0.46,0.12028,0.99608,1.10098
-0.46 < CountDeclInstanceVariable <= 0.96,0.30896,0.99389,1.09857
RatioCommentToCode > 1.635,0.19764,0.99045,1.09477
1.25 < CountDeclMethodPublic <= 4.3,0.21462,0.98901,1.09317
CountDeclMethodPublic <= 1.25,0.19953,0.98818,1.09225
-0.0325 < OWN_COMMIT <= 0.006,0.59811,0.98344,1.08701
PercentLackOfCohesion <= 4,0.22123,0.98294,1.08646
CountClassBase <= 0.874,0.12406,0.98099,1.0843
0.94 < CountClassCoupled <= 2.54,0.22028,0.97002,1.07218
0.96 < CountDeclInstanceVariable <= 2.8,0.17217,0.96986,1.07201
