Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassBase <= 0.865,0.1384,0.99317,1.07328
2.1 < CountClassCoupled <= 4.16,0.20406,0.99306,1.07315
CountClassCoupled <= 0.54,0.18895,0.9925,1.07255
0.54 < CountClassCoupled <= 2.1,0.22721,0.99168,1.07167
-0.053 < OWN_COMMIT <= 0.003 & 0.966 < AvgEssential <= 1.0225,0.49787,0.99051,1.0704
0.56 < CountDeclMethodPublic <= 2.42,0.20453,0.98383,1.06318
RatioCommentToCode > 2.105,0.2017,0.98361,1.06294
0.72 < CountDeclClass <= 1.01,0.63392,0.98212,1.06133
2.42 < CountDeclMethodPublic <= 5.66,0.20595,0.98165,1.06082
0.865 < CountClassBase <= 1.065,0.35097,0.98116,1.06029
