Antecedent,Antecedent Coverage %,Confidence,Lift
0.966 < AvgCyclomaticModified <= 1.108 & -0.002 < CountDeclClassMethod <= 0.188,0.27844,0.99829,1.10042
0.966 < AvgCyclomaticModified <= 1.108 & 0.7 < CountDeclClass <= 1.005,0.29034,0.99508,1.09689
0.966 < AvgCyclomaticModified <= 1.108 & -0.0035 < OWN_COMMIT <= 0.0325,0.27844,0.99487,1.09666
RatioCommentToCode > 1.53,0.20228,0.99059,1.09193
CountDeclInstanceVariable <= -0.26,0.12708,0.98876,1.08992
0.96 < RatioCommentToCode <= 1.53,0.19705,0.98792,1.089
-0.26 < CountDeclInstanceVariable <= 0.88,0.2732,0.9878,1.08887
-0.27 < CountDeclMethodPrivate <= 0.005 & 0.7 < CountDeclClass <= 1.005,0.50167,0.98767,1.08871
-0.064 < MAJOR_LINE <= 0.076 & -0.0035 < OWN_COMMIT <= 0.0325,0.31414,0.98636,1.08728
CountDeclMethodPublic <= 1.2,0.20324,0.98595,1.08682
