Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclMethodPublic <= 0.9,0.18771,0.99244,1.09954
RatioCommentToCode > 1.425,0.20284,0.98601,1.09241
CountOutput_Min > 2.19,0.16501,0.98567,1.09204
PercentLackOfCohesion <= 7.8,0.20331,0.98372,1.08987
CountClassCoupled <= 0.7,0.19811,0.97852,1.08411
CountClassBase <= 0.914,0.15319,0.9784,1.08397
OWN_LINE > 0.944,0.20142,0.97653,1.0819
0.755 < RatioCommentToCode <= 1.425,0.20142,0.97418,1.0793
1.56 < CountOutput_Mean <= 3.1,0.21371,0.96681,1.07114
0.965 < AvgCyclomaticModified <= 1.23,0.29693,0.96656,1.07086
