Antecedent,Antecedent Coverage %,Confidence,Lift
AvgLineComment > 2.605 & 0.976 < CountDeclClass <= 1.134,0.15246,0.99689,1.1029
CountDeclMethodPublic <= -0.3,0.1179,0.99598,1.1019
2.02 < CountDeclInstanceVariable <= 4.52,0.18655,0.99239,1.09791
-0.3 < CountDeclMethodPublic <= 2.4,0.28646,0.99008,1.09537
1.76 < CountClassCoupled <= 3.2,0.22869,0.98965,1.09489
-0.56 < CountDeclInstanceVariable <= 0.76,0.29782,0.98569,1.09051
-0.078 < MAJOR_LINE <= 0.028,0.55729,0.98386,1.08848
CountClassBase <= 0.908,0.134,0.98233,1.08679
OWN_LINE > 0.992,0.22443,0.9789,1.083
3.2 < CountClassCoupled <= 5.8,0.19223,0.97783,1.08181
