Antecedent,Antecedent Coverage %,Confidence,Lift
0.38 < CountClassCoupled <= 1.68,0.17686,0.99732,1.07478
-0.054 < MAJOR_LINE <= 0.048,0.44523,0.99361,1.07078
PercentLackOfCohesion <= 1,0.26553,0.9875,1.0642
1.68 < CountClassCoupled <= 3.32,0.21906,0.98701,1.06367
CountClassCoupled <= 0.38,0.21622,0.98684,1.06349
0.7 < CountDeclMethodPublic <= 3.2,0.21147,0.98655,1.06317
0.94 < CountDeclInstanceVariable <= 2.36,0.19393,0.98533,1.06186
-0.0245 < OWN_COMMIT <= 0.005,0.60692,0.98281,1.05915
0.422 < MAJOR_LINE <= 1.046,0.21954,0.98056,1.05672
-0.08 < CountDeclInstanceVariable <= 0.94,0.30204,0.97959,1.05568
