Antecedent,Antecedent Coverage %,Confidence,Lift
PercentLackOfCohesion <= 0,0.28327,0.98993,1.05673
0.4 < CountClassCoupled <= 2.28,0.23004,0.9876,1.05425
RatioCommentToCode > 1.825,0.19677,0.98551,1.05201
0.3 < CountDeclMethodPublic <= 3.25,0.2519,0.98491,1.05137
OWN_LINE > 0.99,0.21721,0.98468,1.05113
-0.74 < CountDeclInstanceVariable <= 0.6,0.36835,0.98452,1.05095
0.975 < CountDeclClass <= 1.22,0.75428,0.98236,1.04864
0.913 < CountClassBase <= 1.004,0.44534,0.98079,1.04697
-0.155 < CountDeclClassVariable <= 0.25,0.38356,0.98017,1.04631
-0.072 < MAJOR_LINE <= 0.066,0.44629,0.97764,1.04361
