Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.44,0.1863,0.99743,1.08358
0.44 < CountClassCoupled <= 2.38,0.21456,0.99554,1.08152
0.8 < CountDeclInstanceVariable <= 2.2,0.2136,0.99327,1.07906
0.894 < CountClassBase <= 1.024,0.41427,0.99306,1.07883
-0.5 < CountDeclInstanceVariable <= 0.8,0.29358,0.99184,1.07751
3.2 < CountDeclMethodPublic <= 6.3,0.20067,0.98568,1.07081
RatioCommentToCode > 1.385,0.19828,0.98551,1.07062
CountDeclMethodPublic <= 0.4,0.17002,0.9831,1.06801
0.875 < RatioCommentToCode <= 1.385,0.19636,0.98293,1.06782
0.4 < CountDeclMethodPublic <= 3.2,0.22414,0.98291,1.0678
