Antecedent,Antecedent Coverage %,Confidence,Lift
0.68 < CountClassCoupled <= 2.58,0.22643,0.99582,1.08695
CountDeclMethodPublic <= 1.15,0.21175,0.99553,1.08664
1.15 < CountDeclMethodPublic <= 4,0.20369,0.99535,1.08644
0.75 < CountDeclClass <= 1.03 & -0.051 < OWN_COMMIT <= 0.003,0.38181,0.99504,1.0861
-0.12 < CountDeclInstanceVariable <= 1.12,0.31502,0.99248,1.08331
CountDeclInstanceVariable <= -0.12,0.12032,0.99213,1.08293
CountDeclMethodProtected <= -0.07,0.10848,0.99127,1.08199
4 < CountDeclMethodPublic <= 6.75,0.19612,0.98792,1.07834
CountClassCoupled <= 0.68,0.18096,0.98691,1.07723
2.58 < CountClassCoupled <= 4.32,0.20322,0.98368,1.07371
