Antecedent,Antecedent Coverage %,Confidence,Lift
2.24 < CountClassCoupled <= 4.02 & 0.983 < CountDeclClass <= 1.056,0.16865,1.0,1.07179
-0.12 < CountDeclInstanceVariable <= 0.78,0.27031,0.99121,1.06237
RatioCommentToCode > 1.895,0.20285,0.98361,1.05422
0.65 < CountDeclMethodPublic <= 3.05,0.219,0.98265,1.05319
PercentLackOfCohesion <= 4.4,0.20665,0.97931,1.04962
0.5 < CountClassCoupled <= 2.24,0.22803,0.97917,1.04946
-0.067 < OWN_COMMIT <= 0.007,0.5829,0.97881,1.04908
-0.082 < MAJOR_LINE <= 0.05,0.48219,0.9734,1.04328
-0.13 < CountDeclMethodProtected <= 0.46,0.31734,0.97156,1.04131
-0.197 < CountDeclMethodPrivate <= 0.003,0.67316,0.9633,1.03246
