Antecedent,Antecedent Coverage %,Confidence,Lift
0.6 < CountClassCoupled <= 2.32,0.21193,0.9955,1.06461
CountClassCoupled <= 0.6,0.19427,0.99509,1.06417
CountDeclMethodPublic <= 0.9,0.18854,0.99241,1.0613
CountInput_Min > 1.316,0.19857,0.98798,1.05657
2.32 < CountClassCoupled <= 4.28,0.20477,0.98368,1.05197
-0.0495 < OWN_COMMIT <= 0.0055,0.57757,0.98264,1.05086
-0.02 < CountDeclMethodPrivate <= 0.15,0.73699,0.98122,1.04934
-0.074 < MAJOR_LINE <= 0.056,0.4148,0.97468,1.04235
-0.155 < CountDeclClassVariable <= 0.215,0.35131,0.97418,1.04182
0.872 < CountClassBase <= 1.042,0.38186,0.96875,1.036
