test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
19,0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,9.0,0.52,88.0,4.0,0.0,5.0,1.0,5.22222222222222,2.0,2.0,0.363636363636364,0.0,11.0,0.3,0.0,0.0,0.0,0.796707560631294,0.2032924393687058
20,0,3.0,88.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,0.35,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,0.414765100671141,1.0,0.0,6.0,0.6250705948735075,0.37492940512649253
25,0,3.0,17.0,2.0,2.0,0.0,18.0,423.0,1.0,0.0,18.0,0.0,0.73,89.0,1.0,0.0,11.0,1.0,11.35,2.0,2.0,3.7,0.0,0.0,0.793900184842883,0.0,0.0,0.0,0.5811182220601525,0.4188817779398477
30,0,4.0,3.0,1.0,205.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,0.33,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,1.0,1.21951219512195,0.0,27.0,0.277566539923954,0.666666666666667,0.0,5.0,0.5457212018093271,0.4542787981906728
44,0,25.0,82.0,2.0,13.0,0.0,1.0,239.0,1.0,6.0,28.0,35.0,0.24,94.0,1.0,1.0,29.0,1.0,8.36470588235294,0.0,0.0,0.632183908045977,0.0,0.0,0.592727272727273,0.0,0.0,7.0,0.5334140123085453,0.46658598769145454
60,0,0.0,92.0,1.0,0.0,0.0,1.0,87.0,1.0,3.0,3.0,41.0,0.2,64.0,1.0,2.0,14.0,2.0,5.65217391304348,0.0,1.0,1.10416666666667,0.0,0.0,0.427118644067797,0.0,0.0,0.0,0.5450898616627089,0.4549101383372911
80,0,2.0,4.0,1.0,288.0,3.0,2.0,198.0,3.0,2.0,11.0,28.0,0.72,92.0,3.0,4.0,11.0,2.0,29.3055555555556,1.0,1.0,0.45,0.0,0.0,0.630111524163569,0.2,0.0,3.0,0.5363985840297896,0.4636014159702102
88,0,38.0,0.0,1.0,18.0,2.0,4.0,59.0,1.0,0.0,0.0,2.0,0.52,37.0,1.0,0.0,5.0,1.0,27.6666666666667,0.0,1.0,1.4,0.0,0.0,0.5,0.0,0.0,1.0,0.5638937382109224,0.4361062617890776
124,0,30.0,82.0,1.0,0.0,0.0,4.0,428.0,1.0,9.0,13.0,5.0,0.54,93.0,2.0,1.0,23.0,1.0,5.17543859649123,1.0,1.0,1.11864406779661,0.0,0.0,0.630637079455977,0.0,0.0,7.0,0.5185282722941712,0.4814717277058288
145,0,6.0,92.0,2.0,22.0,1.0,10.0,281.0,1.0,3.0,15.0,14.0,0.41,91.0,1.0,0.0,17.0,2.0,10.4782608695652,2.0,1.0,1.84,0.0,27.0,0.720081135902637,1.0,0.0,0.0,0.6578563267717912,0.3421436732282087
156,0,8.0,7.0,1.0,288.0,3.0,3.0,457.0,2.0,0.0,20.0,54.0,0.85,98.0,1.0,1.0,12.0,0.0,4.39130434782609,0.0,1.0,0.602739726027397,0.0,109.0,0.488311688311688,0.666666666666667,0.0,2.0,0.5347077824712136,0.4652922175287863
194,0,1.0,1.0,2.0,300.0,0.0,6.0,122.0,1.0,11.0,11.0,0.0,0.78,84.0,1.0,0.0,5.0,1.0,5.69230769230769,3.0,1.0,1.6875,0.0,0.0,0.830564784053156,0.2,0.0,6.0,0.7261392730699244,0.2738607269300756
218,0,0.0,0.0,6.0,39.0,2.0,9.0,76.0,1.0,2.0,0.0,0.0,0.46,97.0,1.0,0.0,4.0,1.0,28.0,4.0,1.0,0.75,0.0,0.0,0.958847736625514,0.1,0.0,3.0,0.5161190256253505,0.48388097437464966
226,0,1.0,0.0,11.0,0.0,3.0,14.0,73.0,1.0,3.0,0.0,0.0,0.55,0.0,4.0,0.0,68.0,1.0,22.75,0.0,1.0,1.16666666666667,0.0,0.0,0.962264150943396,0.0,0.0,2.0,0.5076341759392623,0.4923658240607379
241,0,6.0,0.0,1.0,6.0,9.0,11.0,802.0,2.0,0.0,0.0,58.0,0.9,71.0,1.0,0.0,10.0,2.0,4.125,0.0,1.0,0.686567164179104,0.0,148.0,1.1,1.0,0.0,1.0,0.5071285168715823,0.49287148312841783
283,0,0.0,89.0,1.0,0.0,0.0,2.0,148.0,1.0,1.0,7.0,42.0,0.34,89.0,1.0,1.0,17.0,2.0,4.73913043478261,0.0,1.0,0.895833333333333,0.0,0.0,0.774774774774775,0.0,0.0,7.0,0.6231055373265034,0.3768944626734965
287,0,0.0,1.0,1.0,0.0,0.0,6.0,279.0,7.0,0.0,1.0,40.0,1.37,95.0,1.0,2.0,12.0,2.0,3.53658536585366,0.0,2.0,0.0,0.0,0.0,0.936014625228519,0.0,0.0,5.0,0.5910659655357516,0.40893403446424825
483,0,0.0,2.0,1.0,4.0,1.0,9.0,356.0,1.0,46.0,9.0,33.0,1.12,92.0,2.0,2.0,19.0,4.0,5.42857142857143,0.0,1.0,4.3,0.0,0.0,0.915006640106242,0.0,0.0,3.0,0.5802426135660371,0.4197573864339631
511,0,4.0,82.0,1.0,10.0,0.0,6.0,561.0,2.0,1.0,14.0,64.0,0.84,95.0,2.0,0.0,28.0,3.0,9.97101449275362,0.0,1.0,0.694444444444444,0.0,18.0,0.882778581765557,1.0,0.0,5.0,0.530448336140776,0.469551663859224
530,0,0.0,89.0,1.0,0.0,0.0,23.0,1063.0,1.0,0.0,1.0,11.0,2.33,100.0,0.0,1.0,7.0,0.0,0.0232558139534884,0.0,1.0,0.0,0.0,30.0,0.880560633759902,1.0,0.0,7.0,0.6260524913137971,0.37394750868620286
617,0,0.0,2.0,1.0,43.0,40.0,12.0,715.0,1.0,0.0,1.0,35.0,4.64,100.0,1.0,1.0,11.0,1.0,1.91891891891892,0.0,0.0,0.0,0.0,0.0,0.754146341463415,0.0,0.0,5.0,0.514206426910083,0.48579357308991694
