test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
2122,0,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,8.49,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7134418,0.2865582,1
2122,1,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,6.57,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.8,1.0,0.68936825,0.31063175,2
2122,2,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,96.0,8.39,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7247002,0.27529982,2
2122,3,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,7.05,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7134418,0.2865582,1
2122,4,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,3.66,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.7134418,0.2865582,1
2122,5,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,27.0,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.52254033,0.47745964,1
2122,6,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.0,1.0,0.6788224,0.32117757,1
2122,7,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,21.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,15.1,0.0,0.0,0.981990521327014,0.933333333333333,1.0,0.5544048,0.4455952,2
2122,8,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,7.98076923076923,0.0,0.0,0.981990521327014,0.1,1.0,0.6788224,0.32117757,1
2122,9,10.0,10.0,1.0,13.0,1.0,0.0,3.0,17.0,4.0,37.0,28.0,0.06,1.0,93.0,3.0,2.0,32.0,2.0,4.86538461538461,1.0,10.7,0.0,0.0,0.981990521327014,0.3,1.0,0.6296848,0.37031516,2
