test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,27.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6085259911410459,0.39147400885895406
42,1,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,2.0,258.0,0.666666666666667,0.0,2.0,5.0,0.5119415521740371,0.4880584478259629
42,2,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,0.0,6.8125,0.0,3.875,17.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.5247918226755329,0.4752081773244671
42,3,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,12.0,27.9,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.5252629388787811,0.47473706112121894
42,4,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,20.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.0,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6367557181892769,0.36324428181072305
42,5,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,5.0,40.7,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.5404027248189466,0.4595972751810534
42,6,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,6.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.501372179034175,0.498627820965825
42,7,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,3.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,18.0,0.666666666666667,0.0,2.0,5.0,0.5874260402426149,0.4125739597573851
42,8,1.0,2.0,0.0,7.0,0.0,0.92,7.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,2.0,0.533147725046906,0.466852274953094
42,9,1.0,2.0,0.0,7.0,0.0,0.92,0.0,21.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,1.0,0.551431193834001,0.44856880616599903
62,0,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,5.0,3.0,8.25174825174825,0.0,4.52447552447552,13.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.7125432377473699,0.2874567622526301
62,1,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,22.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,2.0,0.5386712226649569,0.46132877733504307
62,2,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,16.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.6821678399409796,0.3178321600590203
62,3,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,16.0,1.0,0.56,0.0,43.0,1.0,0.0,4.0,15.0,0.5731980654811962,0.42680193451880377
62,4,1.0,1.0,1.0,6.0,0.0,0.7,11.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,27.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.5045145690068187,0.49548543099318126
62,5,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,7.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.7182838025522165,0.2817161974477836
62,6,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,20.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,6.0,15.0,0.5304069816274168,0.4695930183725832
62,7,1.0,1.0,1.0,6.0,0.0,0.7,2.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,18.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.5199328958593199,0.48006710414068005
62,8,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,16.0,3.0,33.9,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.7229855744868432,0.27701442551315686
62,9,1.0,1.0,1.0,6.0,0.0,0.7,10.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,26.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.5045145690068187,0.49548543099318126
64,0,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.660765358974795,0.339234641025205
64,1,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,16.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.5425344493059917,0.4574655506940083
64,2,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,7.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.6077339643661788,0.3922660356338213
64,3,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,1.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.7210741519841488,0.27892584801585124
64,4,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,34.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.7576015694216404,0.2423984305783596
64,5,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,0.0,12.0,11.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.6634184415370088,0.33658155846299115
64,6,16.0,2.0,100.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,4.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.5583023288603675,0.4416976711396325
64,7,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,1.0,3.0,34.6,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.6548691186580449,0.3451308813419551
64,8,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,5.0,3.0,4.72222222222222,0.0,5.05555555555556,13.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.6687330424302689,0.33126695756973107
64,9,16.0,2.0,239.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,10.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.5203251874603128,0.4796748125396872
65,0,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,1.0,2.0,34.6,5.0,3.95789473684211,1.0,1.0,0.5,0.0,48.0,0.571428571428571,0.0,5.0,7.0,0.5540488310099494,0.4459511689900506
