,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
62,1,1,1,6,0,0.7,0,91,1,19,0,3,8.25174825174825,0,4.52447552447552,1,1,0.56,0,43,0.272727272727273,0,4,15
64,16,2,12,2,7,0.29,0,95,3,12,0,3,4.72222222222222,0,5.05555555555556,1,1,1.0,0,199,0.3,0,3,15
494,2,2,1,5,8,0.35,0,86,2,0,0,2,5.7741935483871,1,7.35483870967742,1,1,1.69444444444444,0,78,0.375,0,3,4
5,3,1,0,1,0,0.19,0,94,2,0,0,5,3.30841121495327,0,3.91588785046729,0,1,0.761467889908257,0,412,0.25,0,6,7
22,0,1,0,0,0,0.25,0,75,1,1,0,4,2.33333333333333,0,5.5,0,1,1.375,0,40,0.666666666666667,0,2,2
589,7,1,6,0,9,0.08,0,89,1,2,0,2,6.24675324675325,0,6.8961038961039,1,0,1.34146341463415,0,19,0.5,0,2,3
647,43,2,4,2,2,0.28,0,100,3,3,0,2,4.91414141414141,0,5.59090909090909,0,0,0.858447488584475,0,254,0.333333333333333,0,4,9
65,,,,,,,,,,,,,,,,,,,,,,,,
1519,0,1,3,4,0,0.37,1,64,1,0,0,1,3.375,2,7.25,1,1,1.1,0,11,0.666666666666667,0,1,2
73,0,2,9,5,0,0.63,0,77,3,8,0,2,4.78947368421053,0,3.84210526315789,0,1,0.785714285714286,0,93,0.5,0,1,8
753,0,1,2,0,0,0.06,0,96,1,0,0,2,1.69747899159664,0,2.81512605042017,1,1,0.286885245901639,0,14,0.428571428571429,0,4,5
755,0,2,4,1,0,0.09,2,66,2,0,0,2,4.1,0,8.7,1,1,1.125,0,9,0.5,0,4,4
777,,,,,,,,,,,,,,,,,,,,,,,,
833,4,1,6,2,4,0.24,1,78,1,1,0,2,4.4,1,6.15,1,1,1.11538461538462,0,12,0.2,0,2,4
832,1,1,3,2,0,0.22,2,78,1,1,0,1,4.14285714285714,1,8.21428571428571,1,1,0.75,0,10,0.285714285714286,0,4,5
1556,0,1,4,6,0,0.35,3,70,1,0,0,1,4.81818181818182,1,10.7272727272727,1,1,0.846153846153846,0,48,0.75,0,1,2
1560,6,1,0,0,0,0.24,0,95,1,0,0,4,1.03703703703704,0,1.94444444444444,0,1,0.245614035087719,0,68,0.4,0,2,6
843,4,1,4,7,0,0.45,0,80,3,0,0,2,6.51219512195122,0,10.609756097561,1,1,0.787234042553192,0,51,0.454545454545455,0,4,3
844,2,1,0,2,0,0.29,0,91,1,0,0,2,1.30909090909091,0,4.72727272727273,0,1,0.233333333333333,0,23,0.153846153846154,0,2,10
848,2,2,0,2,0,0.12,1,66,1,0,0,2,5.5625,0,11.5625,1,1,1.7,0,8,0.666666666666667,0,2,4
892,8,2,9,1,1,0.17,1,80,3,0,0,1,4.13636363636364,1,7.72727272727273,1,1,1.23076923076923,0,115,0.4,0,3,2
941,0,1,7,1,4,0.12,1,100,2,1,0,2,7.28169014084507,0,8.57746478873239,0,0,0.916666666666667,0,426,0.357142857142857,0,2,6
951,2,1,2,1,0,0.14,1,70,2,0,0,2,3.45,0,6.05,0,1,0.666666666666667,0,14,0.5,0,3,1
