test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
805,0,0.0,5.0,1.0,0.0,1.0,4.0,3.0,9.0,8.0,6.0,0.67,1.0,81.0,2.0,2.0,12.0,2.0,39.0,0.0,0.0,1.0,0.916666666666667,0.1,0.0,1.0,0.0,0.67,0.33
805,1,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,386.0,1.41666666666667,0.1,0.0,1.0,1.0,0.79,0.21
805,2,0.0,4.0,1.0,44.0,0.0,1.0,3.0,0.0,9.0,4.0,0.3,0.0,82.0,0.0,0.0,11.0,2.0,3.875,1.0,2.0,1.0,1.75,0.666666666666667,0.0,1.0,2.0,0.51,0.49
820,0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,12.0,14.0,10.26,0.0,79.0,2.0,0.0,4.0,2.0,4.65217391304348,1.0,1.0,1.0,1.26923076923077,0.3,0.0,3.0,0.0,0.54,0.46
820,1,0.0,1.0,1.0,0.0,0.0,1.0,24.0,3.0,15.0,8.0,0.27,0.0,75.0,1.0,3.0,12.0,2.0,6.41666666666667,1.0,0.0,1.0,0.928571428571429,0.0,0.0,3.0,0.0,0.55,0.45
820,2,1.0,1.0,1.0,2.0,0.0,396.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.1,0.0,1.0,1.0,0.83,0.17
830,0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,11.0,16.0,0.36,1.0,85.0,2.0,0.0,6.0,1.0,3.36363636363636,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.81,0.19
830,1,1.0,1.0,1.0,30.0,0.0,0.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.1,0.0,1.0,1.0,0.75,0.25
831,0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,13.0,51.0,0.28,0.0,86.0,2.0,94.0,15.0,2.0,2.50877192982456,0.0,1.0,1.0,0.838709677419355,0.0,0.0,5.0,2.0,0.56,0.44
831,1,16.0,0.0,1.0,19.0,12.0,2.0,11.0,6.0,22.0,20.0,0.56,0.0,95.0,2.0,0.0,15.0,2.0,3.19587628865979,0.0,0.0,1.0,0.724770642201835,0.0,0.0,2.0,0.0,0.53,0.47
