test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,1.0,1.0,0.9,0.1
59,1,3.0,0.0,1.0,0.0,45.0,8.0,2.0,397.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0,21.0,1.0,0.0,4.6,1.0,1.0,0.0,0.7,3.0,5.0,0.82,0.18
59,2,3.0,0.0,1.0,0.0,45.0,8.0,2.0,397.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0,21.0,1.0,0.0,4.6,1.0,1.0,0.0,0.7,3.0,5.0,0.82,0.18
59,3,0.0,0.0,1.0,4.0,0.0,2.0,2.0,264.0,1.0,0.0,3.0,87.0,0.0,1.0,1.0,10.0,1.0,0.0,2.9,1.0,1.0,0.0,1.0,4.0,5.0,0.82,0.18
106,0,2.0,0.0,3.0,0.0,13.0,11.0,4.0,183.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,18.0,1.0,0.0,5.9,1.0,1.0,0.0,0.8,1.0,3.0,0.61,0.39
106,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,166.0,1.0,13.0,0.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,9.5,2.0,1.0,0.0,1.0,1.0,1.0,0.92,0.08
106,2,4.0,2.0,1.0,0.0,1.0,5.0,2.0,180.0,1.0,0.0,6.0,13.0,0.0,1.0,0.0,8.0,1.0,1.0,2.8,1.0,1.0,0.0,0.0,4.0,3.0,0.87,0.13
117,0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,137.0,1.0,9.0,3.0,11.0,1.0,1.0,0.0,22.0,1.0,2.0,8.2,2.0,1.0,0.0,0.0,3.0,7.0,0.69,0.31
117,1,0.0,0.0,1.0,4.0,0.0,4.0,2.0,130.0,1.0,2.0,6.0,14.0,0.0,1.0,0.0,3.0,2.0,0.0,2.9,0.0,1.0,0.0,1.0,1.0,2.0,0.96,0.04
160,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,9.0,40.0,74.0,0.0,3.0,1.0,34.0,6.0,1.0,1.6,1.0,1.0,0.0,1.0,4.0,4.0,0.67,0.33
160,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,9.0,40.0,74.0,0.0,3.0,1.0,34.0,6.0,1.0,1.6,1.0,1.0,0.0,1.0,4.0,4.0,0.67,0.33
160,2,2.0,0.0,1.0,1.0,0.0,2.0,1.0,145.0,1.0,1.0,22.0,49.0,0.0,3.0,0.0,18.0,1.0,0.0,1.9,1.0,1.0,0.0,1.0,1.0,1.0,0.71,0.29
160,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,0.0,11.0,44.0,0.0,4.0,0.0,9.0,2.0,0.0,1.8,1.0,1.0,0.0,1.0,3.0,7.0,0.77,0.23
160,4,1.0,0.0,1.0,7.0,0.0,0.0,1.0,114.0,1.0,4.0,24.0,50.0,0.0,3.0,0.0,7.0,1.0,0.0,1.5,1.0,1.0,0.0,1.0,2.0,0.0,0.85,0.15
160,5,3.0,0.0,1.0,0.0,1.0,0.0,1.0,67.0,18.0,9.0,5.0,105.0,0.0,2.0,0.0,15.0,2.0,0.0,2.9,1.0,1.0,0.0,1.0,2.0,4.0,0.77,0.23
165,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,49.0,3.0,4.0,7.0,8.0,0.0,2.0,0.0,9.0,2.0,1.0,4.6,1.0,1.0,0.0,1.0,1.0,0.0,0.76,0.24
165,1,0.0,0.0,1.0,0.0,0.0,3.0,2.0,56.0,2.0,4.0,5.0,7.0,0.0,4.0,0.0,7.0,2.0,0.0,4.8,1.0,1.0,0.0,0.0,3.0,2.0,0.73,0.27
165,2,1.0,0.0,1.0,1.0,3.0,2.0,2.0,52.0,1.0,2.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,3.9,1.0,1.0,0.0,1.0,2.0,4.0,0.69,0.31
165,3,0.0,0.0,1.0,0.0,0.0,2.0,2.0,56.0,1.0,8.0,0.0,4.0,0.0,1.0,1.0,9.0,3.0,1.0,5.2,1.0,1.0,0.0,0.0,1.0,1.0,0.93,0.07
