test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,1.0,1.0,1.0,0.0,28.0,4.0,15.0,6.95,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,9.0,0.8710944474971065,0.12890555250289346
1,1,1.0,1.0,1.0,0.0,28.0,4.0,15.0,1.19,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.8061073197182099,0.19389268028179008
1,2,1.0,1.0,1.0,0.0,28.0,4.0,15.0,31.47,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.8265081023853568,0.17349189761464323
1,3,1.0,1.0,1.0,0.0,2533.0,4.0,15.0,9.04,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.5597836770223743,0.4402163229776257
1,4,1.0,1.0,1.0,0.0,28.0,4.0,15.0,21.71,0.0,90.0,3.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.8197678041274097,0.18023219587259035
1,5,1.0,1.0,1.0,0.0,28.0,4.0,15.0,6.04,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.8174919552411745,0.18250804475882557
1,6,1.0,1.0,1.0,0.0,28.0,4.0,15.0,18.35,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,0.5,0.0,3.0,4.0,0.7766262191675244,0.22337378083247558
1,7,1.0,1.0,1.0,0.0,28.0,4.0,15.0,18.72,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.8265081023853568,0.17349189761464323
1,8,1.0,1.0,1.0,0.0,28.0,4.0,15.0,41.5,0.0,90.0,2.0,1.0,3.0,2.0,36.5,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.7875177054943205,0.21248229450567951
1,9,1.0,1.0,1.0,0.0,28.0,4.0,15.0,26.96,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.8265081023853568,0.17349189761464323
4,0,5.0,2.0,5.0,3.0,112.0,6.0,4.0,20.39,2.0,88.0,1.0,0.0,206.0,2.0,4.54166666666667,1.0,1.0,1.0,1.84375,0.0,1.0,0.0,7.0,8.0,0.6121021730370237,0.38789782696297626
4,1,5.0,2.0,5.0,3.0,112.0,6.0,4.0,0.18,2.0,88.0,1.0,20.0,27.0,2.0,4.54166666666667,1.0,1.0,1.0,1.84375,0.0,1.0,0.0,3.0,8.0,0.5398159444445283,0.46018405555547176
4,2,5.0,2.0,5.0,3.0,112.0,6.0,4.0,0.18,2.0,88.0,1.0,0.0,27.0,2.0,4.54166666666667,1.0,1.0,14.0,1.84375,0.0,1.0,0.0,7.0,8.0,0.5121434691815367,0.4878565308184633
4,3,5.0,2.0,5.0,19.0,112.0,6.0,4.0,0.18,2.0,88.0,1.0,99.0,27.0,2.0,4.54166666666667,1.0,1.0,1.0,1.84375,0.0,1.0,0.0,7.0,8.0,0.725019950316167,0.274980049683833
4,4,5.0,2.0,5.0,3.0,112.0,6.0,4.0,0.18,2.0,88.0,1.0,41.0,27.0,2.0,4.54166666666667,1.0,1.0,1.0,1.84375,0.0,1.0,0.0,7.0,8.0,0.7154646526698771,0.2845353473301229
