,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
520,2,2,15,4,144,11,0,0.24,1,100,2,1,28,2,2.44444444444444,0,1,1,1.74358974358974,0,1.0,0,2,5
272,0,2,0,0,33,1,8,0.3,1,88,4,2,0.5,2,4.0,0,1,1,1.91666666666667,0,0.5,0,3,2
269,6,1,2,2,62.5,1,22,0.44,0,93,1,0,6,1,5.17021276595745,1,1,1,0.63265306122449,0,0.333333333333333,0,6,6
1312,0,1,0,2,190,5,2,1.84,0,100,2,3,0,1,1.81481481481481,0,0,0,0.0,0,0.6,0,4,4
1,1,1,1,0,28,4,15,0.1,0,90,2,1,3,2,3.28571428571429,1,1,1,0.487179487179487,0,1.0,0,1,4
965,1,1,1,3,61,1,2,0.16,2,40,2,1,17.0,1,6.0,0,3,1,1.30769230769231,0,0.666666666666667,0,1,5
522,13,2,0,13,229,1,0,0.43,5,86,1,0,56,2,5.66666666666667,1,1,1,2.17647058823529,0,0.4,0,1,0
601,0,1,1,5,49,1,2,0.22,6,70,2,0,21,1,4.2,2,2,1,2.71428571428571,0,0.333333333333333,0,5,4
1294,2,1,1,0,78,7,15,0.19,0,96,2,0,6,2,1.61290322580645,0,0,1,0.27027027027027,0,0.45,0,2,1
1405,2,1,3,0,44,6,8,0.11,0,91,2,0,4,3,2.5,0,0,0,0.714285714285714,0,1.0,0,2,0
325,3,2,1,1,47,3,12,0.19,1,65,1,0,9,2,3.64705882352941,2,1,1,1.33333333333333,0,0.357142857142857,0,2,1
429,2,2,0,5.5,113,4,5,0.28,1,60,2,0,14,2,2.5,0,1,1,0.974358974358974,0,0.5,0,2,1
505,1,1,10,6,108.5,3,3,0.48,0,92,1,0,0.5,2,9.18947368421053,0,1,1,1.32323232323232,0,0.444444444444444,0,4,13
24,0,1,22,0,227,8,318,0.29,0,100,2,5,3,1,0.422222222222222,0,0,0,0.368421052631579,0,0.37037037037037,1,4,5
546,8,2,11,5,213,6,5,0.31,2,88,1,0,6.5,2,3.03125,0,1,1,1.23076923076923,0,0.0,0,2,3
512,1,1,0,2,84.5,1,6,0.225,0,84,1,1,20,2,6.46808510638298,0,1,1,0.816326530612245,0,0.666666666666667,0,1,7
454,2,1,2,1,33,1,3,0.11,3,90,2,0,0.5,3,3.58333333333333,0,0,1,1.33333333333333,0,1.0,0,1,0
993,2,1,3,0,29,6,6,0.1,0,90,2,0,3,2,2.23684210526316,0,0,0,0.695652173913043,1,1.0,0,1,0
1152,1,2,28,2,140,2,5,0.23,0,95,1,0,0.5,2,7.90625,0,1,1,0.771428571428571,0,0.666666666666667,0,1,2
174,12,1,1,3,354,2,11,0.42,0,90,1,0,38,2,1.145833333333335,1,1,1,0.557692307692308,0,0.333333333333333,0,1,8
996,2,2,3,0,37,6,10,0.245,0,90,2,0,3,3,3.0,0,0,0,0.581818181818182,0,1.0,0,5,1
995,2,2,3,0,59,6,16,0.245,0,92,2,0,4,3,3.36486486486486,0,0,0,0.646341463414634,0,0.0,0,2,1
225,14,1,0,0,26,1,3,0.1,2,91,2,0,34,1,2.39230769230769,0,1,1,0.0,0,0.833333333333333,0,4,1
723,6,2,11,6,108.5,9,0,0.37,0,91,2,7,31,2,3.74074074074074,0,1,1,2.0,0,1.0,0,4,4
337,4,2,1,2,59,1,4,0.17,2,86,2,0,17.0,2,3.75,0,0,1,1.33333333333333,0,0.75,0,2,0
344,5,1,6,2,84.5,4,1036,0.36,0,100,1,18,16,4,7.81632653061224,0,0,0,0.682692307692308,0,0.4,0,4,7
453,12,1,1,2,423,8,83,0.36,0,100,1,1,11,2,5.74698795180723,0,1,1,0.869565217391304,0,0.0,0,1,2
1059,1,1,8,6,80,1,0,0.39,0,0,1,0,50,1,4.2,0,1,1,1.18181818181818,0,0.0,0,2,3
1074,2,2,9,7,92,1,0,0.38,1,90,1,0,19,1,3.77777777777778,0,1,1,2.0,0,1.0,0,4,2
694,0,1,32,4,204,3,2,0.44,0,100,1,0,34,2,6.27777777777778,0,1,0,0.675,0,0.5,0,1,6
313,10,1,1,2,108.5,4,62,0.2,1,100,3,8,39,2,6.71428571428571,0,0,0,1.5,0,0.428571428571429,0,5,5
298,5,1,7,4,73.5,1,2,0.2,3,86,2,1,40,3,4.85714285714286,0,1,1,1.6,0,0.0,0,1,9
335,1,2,1,1,40,1,6,0.18,2,86,4,0,22,2,3.11111111111111,0,1,1,1.92857142857143,0,0.285714285714286,0,3,2
362,0,1,2,1,24.5,8,25,0.2,1,100,2,2,0.5,2,4.73333333333333,0,0,0,1.05128205128205,0,0.5,0,5,4
1404,2,2,3,0,8.0,6,45,0.05,0,96,2,0,5,1,4.26829268292683,0,0,0,0.0625506072874494,0,0.666666666666667,0,1,1
320,7,1,3,2,73.5,3,9,0.2,1,80,2,0,0.5,2,4.03571428571429,0,1,1,1.125,1,0.428571428571429,0,3,3
