test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,0.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,1.0,0.0,2.0,5.0,0.7000439963898504,0.29995600361014957
62,0,1.0,6.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,1.0,15.0,0.5151106590743568,0.4848893409256431
73,0,0.0,2.0,9.0,5.0,0.0,0.63,0.0,77.0,3.0,8.0,13.0,2.0,4.78947368421053,0.0,3.84210526315789,0.0,1.0,0.785714285714286,0.0,93.0,0.0,0.0,1.0,8.0,0.6153790974300082,0.38462090256999176
177,0,1.0,7.0,23.0,5.0,0.0,0.63,0.0,92.0,1.0,2.0,17.0,2.0,20.9672131147541,0.0,4.32786885245902,1.0,1.0,0.650793650793651,0.0,21.0,0.0,0.0,2.0,10.0,0.5972197423503746,0.40278025764962544
1126,0,0.0,5.0,64.0,6.0,0.0,0.67,0.0,0.0,1.0,0.0,136.0,1.0,4.72307692307692,0.0,7.10769230769231,1.0,1.0,0.434782608695652,0.0,41.0,0.0,0.0,9.0,4.0,0.5199311907169559,0.4800688092830441
1127,0,0.0,6.0,15.0,5.0,0.0,0.73,0.0,0.0,5.0,0.0,32.0,1.0,3.4375,0.0,5.375,1.0,1.0,0.944444444444444,0.0,15.0,0.0,0.0,3.0,1.0,0.5515779075278033,0.4484220924721966
701,0,0.0,7.0,66.0,6.0,1.0,0.62,0.0,87.0,2.0,3.0,18.0,1.0,12.1,0.0,4.5,1.0,1.0,0.927083333333333,0.0,9.0,0.75,0.0,2.0,11.0,0.5044370908737267,0.4955629091262733
175,0,0.0,1.0,0.0,0.0,178.0,1.43,0.0,100.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,0.346153846153846,8.0,5.0,14.0,0.5313128935836625,0.4686871064163375
1189,0,0.0,2.0,0.0,2.0,0.0,0.37,0.0,66.0,4.0,0.0,24.0,3.0,4.125,0.0,6.625,0.0,1.0,2.58333333333333,0.0,2.0,0.666666666666667,0.0,1.0,1.0,0.5041552031311056,0.49584479686889443
1328,0,131.0,1.0,547.0,0.0,133.0,0.02,0.0,99.0,2.0,2.0,67.0,2.0,2.18934646374217,0.0,3.19964189794091,0.0,0.0,6.3,0.0,80.0,1.1,0.0,2.0,3.0,0.5059358438107483,0.4940641561892517
1331,0,263.0,5.0,431.0,0.0,105.0,0.02,0.0,99.0,2.0,2.0,53.0,2.0,2.60681728101467,0.0,3.50614347998415,0.0,0.0,0.452390057361377,0.0,6460.0,0.555555555555556,0.0,0.0,3.0,0.5093014276131214,0.4906985723868786
43,0,5.0,7.0,28.0,6.0,0.0,0.74,0.0,64.0,1.0,0.0,19.0,1.0,5.96428571428571,2.0,4.78571428571429,1.0,1.0,0.6,0.0,70.0,1.0,0.0,4.0,2.0,0.5013743752199042,0.4986256247800958
125,0,59.0,1.0,0.0,11.0,0.0,3.48,0.0,0.0,0.0,1.0,22.0,1.0,0.88135593220339,0.0,0.423728813559322,0.0,1.0,0.0,0.0,72.0,0.0,0.0,5.0,5.0,0.5940266267903976,0.40597337320960236
296,0,0.0,2.0,10.0,5.0,0.0,0.38,0.0,77.0,3.0,0.0,13.0,1.0,5.4,1.0,7.26666666666667,2.0,1.0,2.0,0.0,21.0,1.1,0.0,3.0,1.0,0.681356152704351,0.318643847295649
299,0,3.0,8.0,5.0,4.0,4.0,0.25,2.0,88.0,2.0,4.0,31.0,2.0,5.91666666666667,1.0,9.83333333333333,1.0,1.0,5.0,0.0,17.0,0.9,0.0,7.0,8.0,0.531753949113967,0.468246050886033
1399,0,5.0,2.0,0.0,8.0,1.0,0.55,3.0,100.0,2.0,1.0,10.0,1.0,5.35,0.0,7.45,1.0,0.0,1.78260869565217,0.0,6.0,0.333333333333333,0.0,2.0,5.0,0.5550758626775123,0.44492413732248776
328,0,0.0,1.0,0.0,5.0,2.0,0.38,1.0,58.0,2.0,2.0,21.0,1.0,7.0,2.0,8.625,2.0,1.0,0.3,0.0,235.0,0.1,0.0,4.0,4.0,0.5188587318160938,0.48114126818390623
331,0,1.0,6.0,0.0,1.0,2.0,0.19,0.0,50.0,2.0,0.0,21.0,2.0,6.08333333333333,1.0,7.58333333333333,1.0,1.0,1.75,0.0,31.0,0.333333333333333,0.0,5.0,13.0,0.5591048146215596,0.44089518537844036
