test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
37,0,5.0,0.0,2.0,0.0,1.0,2.0,76.0,2.0,0.0,4.0,0.4,0.0,23.0,3.0,0.0,1.0,2.0,3.6,0.0,3.3,1.0,0.0,1.0,0.0,2.0,2.0,0.9409553142847322,0.0590446857152678
37,1,2.0,0.0,1.0,1.0,4.0,2.0,330.0,8.0,17.0,12.0,0.7,0.0,67.0,3.0,4.0,14.0,2.0,3.4,0.0,3.3,1.0,0.0,0.5,0.0,4.0,7.0,0.9576448998232777,0.04235510017672227
37,2,2.0,0.0,1.0,1.0,4.0,2.0,334.0,8.0,17.0,12.0,0.8,0.0,67.0,3.0,4.0,14.0,2.0,3.4,0.0,3.4,1.0,0.0,1.0,0.0,4.0,7.0,0.9339256762001279,0.06607432379987209
37,3,1.0,0.0,1.0,0.0,1.0,2.0,49.0,4.0,4.0,4.0,0.3,0.0,24.0,3.0,2.0,7.0,2.0,2.3,0.0,3.4,0.0,0.0,0.0,0.0,2.0,2.0,0.9763923266692428,0.02360767333075715
37,4,7.0,0.0,1.0,12.0,4.0,2.0,351.0,3.0,16.0,10.0,0.6,0.0,70.0,3.0,1.0,10.0,2.0,3.6,0.0,3.1,0.0,0.0,0.7,0.0,2.0,1.0,0.9688721467185518,0.031127853281448164
37,5,6.0,0.0,1.0,12.0,4.0,2.0,416.0,3.0,18.0,16.0,0.6,0.0,89.0,3.0,1.0,11.0,2.0,3.5,0.0,3.1,0.0,0.0,0.8,0.0,2.0,0.0,0.9167657333341994,0.08323426666580053
37,6,1.0,0.0,1.0,0.0,5.0,2.0,105.0,3.0,0.0,14.0,0.5,0.0,15.0,2.0,0.0,5.0,2.0,2.3,0.0,4.4,0.0,0.0,0.7,0.0,2.0,2.0,0.9024893815737963,0.09751061842620372
37,7,1.0,0.0,2.0,0.0,0.0,2.0,18.0,3.0,1.0,3.0,0.4,0.0,8.0,4.0,0.0,4.0,2.0,1.9,0.0,2.5,0.0,0.0,0.0,0.0,2.0,2.0,0.991564905200905,0.008435094799094992
37,8,0.0,1.0,1.0,0.0,1.0,1.0,73.0,1.0,0.0,7.0,0.5,0.0,40.0,3.0,0.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.6,0.0,1.0,2.0,0.9517463190731209,0.04825368092687911
37,9,2.0,0.0,2.0,1.0,0.0,2.0,64.0,2.0,1.0,6.0,0.3,0.0,28.0,3.0,0.0,15.0,2.0,4.2,0.0,3.3,1.0,0.0,1.0,0.0,2.0,0.0,0.7270835522030061,0.2729164477969938
