test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
30,0,21.0,1.0,7.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.1,0.0,2.0,2.0,0.8378642758215993,0.16213572417840078
30,1,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,11.0,0.5,0.0,2.0,2.0,0.8762098499242933,0.12379015007570669
30,2,21.0,1.0,5.0,14.0,2.0,8.0,7.0,17.0,0.41,11.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8665494735903203,0.13345052640967986
30,3,21.0,1.0,8.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,14.0,0.777777777777778,0.0,2.0,2.0,0.8806605163584004,0.11933948364159977
30,4,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,20.0,4.27848101265823,0.0,13.0,0.777777777777778,0.0,2.0,2.0,0.8806641698533351,0.119335830146665
30,5,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,3.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,27.0,0.777777777777778,0.0,2.0,2.0,0.8806613238620828,0.11933867613791682
30,6,21.0,1.0,1.0,14.0,2.0,8.0,7.0,17.0,0.41,13.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8763577071334929,0.12364229286650699
30,7,21.0,1.0,8.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.777777777777778,0.0,2.0,2.0,0.8721796136440887,0.12782038635591159
30,8,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,10.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,1.0,0.6,0.0,2.0,2.0,0.7948766065918318,0.20512339340816804
30,9,21.0,1.0,2.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,26.0,0.6,0.0,2.0,2.0,0.8806613299252913,0.11933867007470882
30,10,21.0,1.0,8.0,14.0,2.0,8.0,7.0,17.0,0.41,0.0,77.0,3.0,2.0,4.0,24.0,2.0,3.72151898734177,0.0,4.27848101265823,0.0,28.0,0.777777777777778,0.0,2.0,2.0,0.8806612621975288,0.11933873780247133
