test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1
101,0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,9.0,24.0,0.7,0.0,88.0,2.0,0.0,6.0,1.0,16.0,1.0,1.7,1.0,0.0,0.4,0.0,1.0,0.9189739745780019,0.08102602542199816
101,1,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,8.0,27.0,0.63,0.0,90.0,2.0,0.0,9.0,1.0,14.4,0.0,1.7,1.0,0.0,0.7,0.0,2.0,0.9327890013791887,0.0672109986208114
101,2,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,25.0,0.11,0.0,88.0,2.0,0.0,16.0,1.0,4.3,1.0,2.3,1.0,0.0,0.5,0.0,1.0,0.7684944110185542,0.23150558898144577
101,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,25.0,0.11,0.0,88.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,2.0,0.8280414350550855,0.17195856494491443
101,4,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,14.0,16.0,0.12,0.0,81.0,1.0,0.0,6.0,1.0,6.5,1.0,4.5,1.0,0.0,0.6,0.0,0.0,0.9078506297660851,0.09214937023391494
101,5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,25.0,0.25,0.0,81.0,2.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,1.0,0.7670306726544952,0.23296932734550474
101,6,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,21.0,0.23,0.0,70.0,2.0,0.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.3,0.0,0.0,0.8619903531558137,0.13800964684418623
101,7,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.48,0.0,88.0,2.0,0.0,6.0,1.0,2.6,0.0,0.0,1.0,0.0,0.3,0.0,1.0,0.9011000110050218,0.0988999889949782
101,8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,3.0,0.09,0.0,0.0,2.0,0.0,13.0,0.0,3.8,1.0,3.6,0.0,0.0,0.3,0.0,3.0,0.9117852824183509,0.08821471758164899
101,9,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,6.0,14.0,0.13,0.0,88.0,2.0,0.0,4.0,1.0,6.1,1.0,3.0,0.0,0.0,0.3,0.0,0.0,0.9282440010966411,0.0717559989033587
