test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
41,2.2294155248713734,1.8842980719677347,2.5119145144625947,2,16,0.0
65,0.20519585066960672,0.15292233787029627,1.1529223378702964,1,183,0.0
104,1.759268610893052,1.470595877952074,2.138987084644986,2,27,0.0
147,6.173923541719993,5.9472047004847,6.754910088195527,2,27,0.0
148,6.387449615408872,5.861740021679411,6.836499824171188,2,37,0.0
154,7.284166582994034,6.822466690673496,7.7324344063455985,2,207,0.0
203,274.36263405671366,273.97307475307696,274.74849784660415,2,7,0.0
218,3.463281634573358,3.0764236844821125,3.7360462558986836,2,13,0.0
225,1.8998006332098425,0.5650849034913719,2.425496300526037,2,23,0.0
230,0.49206531012946464,0.22728054403400977,0.9081413702484193,2,20,0.0
282,2.291422999707468,1.9792436702689185,2.589958714135022,2,7,0.0
287,3.544871794871795,2.833333333333334,3.833333333333334,1,26,0.0
359,0.4282260197623833,0.2533191977036637,0.7524189251567877,2,86,0.0
379,5.026244846192677,4.587698754906627,5.4069306754256665,2,5,0.0
389,0.7809470851554203,0.6812201935597729,1.4642630207085163,2,97,0.0
393,5.17146616760781,4.846407891107202,5.8022278830715495,2,106,0.0
427,7.845814442513252,7.411213159546309,8.041024992628772,2,17,0.0
431,0.3508771929824562,0.1666666666666666,0.8333333333333335,1,19,0.0
461,4.333333333333333,3.8333333333333326,4.833333333333333,1,20,0.0
500,1.000231879492665,0.9479583666933548,1.9479583666933546,1,183,0.0
503,6.350877192982458,5.833333333333335,6.833333333333336,1,38,0.0
725,10.822191469410287,10.368851195408945,11.172337273054469,2,31,0.0
726,6.948513123137377,6.746544808361414,7.2122769380493565,4,5,0.0
727,8.608509199940054,8.021329571206685,8.746557575722077,2,9,0.0
737,0.7372453134529419,0.6662996745163148,1.4451318906200392,2,97,0.0
756,0.6522722998128386,0.34850029884523126,0.9307561771704123,2,13,0.0
757,4.222552212645959,3.9171752954242383,4.435697220963754,2,9,0.0
788,1.365510482340947,1.0732109337007296,1.7470819050141269,2,27,0.0
805,2.492553366386457,2.1731384603922286,2.810104990274403,2,13,0.0
884,2.0148036419298565,0.6663265204492982,2.5450333897068704,2,23,0.0
886,0.29278886784719316,0.030993404468681058,0.4866016504689141,2,1554,0.0
913,3.0185128899684672,2.579915917582243,3.3668387716983403,2,31,0.0
914,5.330958647235108,4.760952285695235,5.972157622389642,2,5,0.0
991,4.117017036714911,3.6028675777437775,4.344509032605338,2,21,0.0
1028,4.9735611190493465,4.722790995832264,5.402856239073867,2,19,0.0
1093,7.178874486156748,6.718850222733684,7.626196927081846,2,207,0.0
1105,6.007992028013844,5.729275453673971,6.485732772033824,2,27,0.0
1169,9.665001739746126,9.363047936792094,10.327955589886445,2,5,0.0
1318,7.539634274113621,7.079429403021884,7.987050978425288,2,207,0.0
1321,4.576297081281163,3.992766726943963,4.992766726943962,1,278,0.0
1335,1.6520763369994245,1.3241065338189275,1.9697711283897954,2,14,0.0
1366,9.257273719228369,8.650606245945456,9.663442241894193,2,19,0.0
1429,0.3779393949282852,0.2370642768169695,0.9506499151978536,2,14,0.0
1496,6.693492029043517,6.23374542302639,7.14067117959519,2,207,0.0
1503,0.5572477093706621,0.3569499826801182,0.706240501044385,2,20,0.0
1504,6.439810782769556,5.856280428432356,6.856280428432356,1,278,0.0
1506,6.543024025223305,5.959493670886104,6.959493670886103,1,278,0.0
1583,0.4729962160302717,0.11764705882352931,0.8039215686274508,1,114,0.0
1595,3.1085221395758493,2.87904599688234,3.4225769764333585,2,16,0.0
1598,1.03039234782725,0.8992757458886542,1.3360668224631436,2,34,0.0
1600,0.37619856947144287,0.21094784068884578,0.6108598238450129,2,86,0.0
1712,0.291665026009879,0.2393915132105685,1.2393915132105686,1,183,0.0
1721,1.6509107999478385,1.1992675749873707,1.884418175271859,2,21,0.0
1722,3.257373559807375,2.9544757859959483,3.615890777172,2,13,0.0
1795,1.8631945891660273,1.4756547249312895,2.147771698317976,2,12,0.0
58,1.6645263002002122,0.8665466024051368,1.805227933108633,2,43,0.0
67,5.2097278208279265,4.981690304597677,5.452888881597514,2,8,0.0
110,1.576076753808939,1.2731119965236661,1.945711609296103,2,24,0.0
111,0.6014942223458172,0.3460101131590737,1.0363133561909565,2,79,0.0
133,2.690595644696453,2.358940158560803,2.899881294885565,2,73,0.0
153,11.94198492103164,11.610468890695643,12.458530651501311,3,6,0.0
156,1.2322206095791002,0.9230769230769231,1.9230769230769231,1,53,0.0
165,2.3680555555555554,1.8333333333333333,2.833333333333333,1,24,0.0
166,3.249974528782475,2.7682119205298013,3.768211920529801,1,130,0.0
212,10.931888661806356,10.5054231182574,11.23289242984306,2,6,0.0
228,2.635200006165315,2.2621772172198766,2.9305272749037856,2,14,0.0
229,25.355685414769802,25.254411302952853,25.440141596687823,4,8,0.0
236,2.2678875921531416,1.9918482125434283,2.475476543276634,2,46,0.0
243,1.7782966410849077,1.3959277048674201,2.3959277048674203,1,251,0.0
409,0.5427371537501969,0.4620960183308908,1.0358082119445895,2,34,0.0
445,3.898981151299032,3.4172185430463577,4.417218543046357,1,130,0.0
520,0.6234042529335787,0.3759447291980497,1.2112663274338666,2,89,0.0
522,4.135318001506145,3.9705582798717867,4.3005272007907935,2,58,0.0
523,4.091861070390011,3.896046000989246,4.321554465438029,4,6,0.0
739,13.441539287497363,13.155501634034179,13.87254850370975,3,10,0.0
745,5.330235704197504,4.847891201358865,5.714172523130915,2,14,0.0
757,17.979738031994575,17.505658790617883,18.445234768379624,2,15,0.0
776,3.273349517199422,2.7590436426862364,3.7661731516924637,2,25,0.0
789,12.931425357911408,12.37760270955401,13.174182517406168,2,23,0.0
790,3.000639015393882,2.612496449971961,3.329635879943728,2,15,0.0
791,2.157259296994396,1.6754966887417218,2.6754966887417218,1,130,0.0
793,2.7532857870606215,2.271523178807947,3.271523178807947,1,130,0.0
838,1.8200527309579706,1.3407880219124348,2.119512248531565,2,159,0.0
855,6.646302895696576,6.113130979323964,7.1827983817306595,3,5,0.0
857,3.7682082692578014,3.588581220563516,4.022162291360128,4,6,0.0
891,0.8311790367541761,0.4823395939196482,1.2278639137289311,2,12,0.0
893,2.1992061394384774,1.9227007357079495,2.409216565940697,2,46,0.0
911,5.20754668036681,4.653326103611774,5.372132884187267,2,6,0.0
912,0.3569211102994886,0.006756756756756727,1.0067567567567566,1,74,0.0
913,1.063294409016284,0.8187510144078995,1.4018836534383936,2,9,0.0
917,3.4777354912229703,3.095366555005483,4.095366555005483,1,251,0.0
1143,2.0186930136308514,1.779513042005218,2.3514993769354664,2,12,0.0
1153,0.7030275820146612,0.34102432558363105,1.181358058979296,2,129,0.0
1367,2.9160198772171775,2.6905729172150945,3.1378240033649205,2,46,0.0
1667,0.7733368189110877,0.5893133227545362,1.1713952488604686,2,79,0.0
1677,0.7069281711665816,0.22516556291390724,1.225165562913907,1,130,0.0
1802,0.6029291586555964,0.3954551768504641,1.2103867424582333,2,24,0.0
1803,0.4891924288350403,0.14461368918622225,1.1446136891862222,1,202,0.0
1818,0.3974616508400291,0.04729729729729728,1.0472972972972974,1,74,0.0
