test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
203,1.993473229903874,1.7735623067340784,2.153557483889092,9,5,4.0
282,0.19146175126871542,0.05940955657160682,0.42942502177137,3,197,0.0
389,0.2255026244323923,0.06448659060559438,0.43612462545179825,3,197,0.0
461,0.23374485959278618,0.10642937887451079,0.5195644295241992,3,197,0.0
505,0.3102156570198229,0.1940022163539822,0.461403102204812,5,19,0.0
695,0.21251043130190803,0.07395557173821,0.43358579710838957,3,197,0.0
729,0.2255321196102596,0.06456883872403567,0.4348763951545202,3,197,0.0
756,0.2247065971285501,0.07644226881488966,0.4394371764374702,3,197,0.0
788,0.2255626752828823,0.06480356505095716,0.4440026771260256,3,197,0.0
913,0.3575031116885892,0.24355034007009865,0.4460515100832143,6,9,0.0
914,0.16964731495918384,0.030885174648964803,0.4287358012332439,3,197,0.0
1028,0.1914718139953589,0.05919239623289482,0.4312389761217269,3,197,0.0
1118,0.2124436849376305,0.07395205762869682,0.4372765473779271,3,197,0.0
1169,0.19176473772329358,0.06147065295134158,0.420895472025108,3,197,0.0
1321,0.18313033665289258,0.056675255592786744,0.42408636608538697,3,197,0.0
1429,0.2013280400598439,0.06798409770706124,0.4353282386530178,3,197,0.0
1503,0.19157590967096974,0.060456073073765326,0.42426067086695074,3,197,0.0
1504,0.19146718524681855,0.059235530967053314,0.4308200797903648,3,197,0.0
1505,0.2961296990016172,0.0758269093220493,0.5723841575914282,2,1554,0.0
1506,0.18335634769795292,0.0580657169783703,0.42072285822911687,3,197,0.0
1712,0.5895115051192205,0.30877812837766966,0.8275161384865571,4,17,0.0
16,0.22343098291761804,0.018151310654470332,0.674680399967016,3,115,0.0
213,0.1815502882432867,0.1132326156252561,0.27556266846863403,6,36,0.0
790,1.422462349452008,0.9926808547316357,1.7345091548902734,9,5,1.0
792,2.7678797688059826,2.437577334099153,2.972560823437201,9,6,3.0
793,0.2541964934896346,0.06066225425212639,0.6234310489451823,4,82,0.0
861,0.030915197684148268,0.020987211498837047,0.04047478972339202,7,8,1.0
893,0.0789710837040226,0.029152402893479343,0.1006139863390531,8,15,6.0
962,0.2534661475735962,0.07475755750657032,0.625356416754346,4,82,0.0
