test_idx,best_mean,best_min,best_max,n_changed,n_pool_rows,candidate_id
39,3.72794103580031,3.35531132574415,4.079459465713001,3,9,0.0
41,0.8772623630993607,0.3632740753262189,1.157548103727099,2,19,0.0
46,0.1810320817174436,0.06672513581390448,0.6728921996907996,2,129,0.0
65,2.173552895360349,1.755695899619242,2.5322349185241753,2,88,0.0
147,0.2497321694347612,0.06457889839215969,0.8357394863626747,2,177,0.0
148,1.0527774337556728,0.9217576395358709,1.3585487161103602,2,34,0.0
154,0.44178578749463926,0.07227584525155739,0.6134374900561935,2,129,0.0
218,0.14375479678093508,0.03316659852832189,0.5749781932737651,2,434,0.0
225,0.6133747627228968,0.2666217432602092,0.9857261970420566,2,55,0.0
230,0.3195625806974795,0.08964150062206176,0.6968546242294664,2,138,0.0
287,0.7121497859058,0.2896393775956191,0.7990339365208919,2,41,0.0
326,0.5156422136777986,0.263690019830477,0.8854032950143235,2,55,0.0
359,0.17889101005942454,0.0,0.5092458396986552,2,138,0.0
379,0.05494191252751829,0.0007325594500169263,0.9293361884368307,1,1543,0.0
389,2.2898512348633906,1.7534605007768964,2.570547930743716,2,213,0.0
393,0.49237106937898345,0.1331725169316199,0.8481437014406654,2,55,0.0
427,0.19548374164422483,0.010928961748633875,0.7049180327868853,1,627,0.0
500,3.210915857194717,2.7324749165839344,3.4670069582111305,2,17,0.0
502,0.2867662263072943,0.20122999979923717,0.9680246137356815,2,85,0.0
503,1.40247177701154,1.133638324964217,1.5795027899044451,2,14,0.0
505,1.6949227407256773,1.3775537582709545,2.1770879472217493,2,44,0.0
695,0.590787172076716,0.12119337671862075,0.9899564737359189,2,84,0.0
719,0.706560852473775,0.28591927028140335,1.0,2,21,0.0
726,4.985314740803753,4.63595390730158,5.293310495550215,2,23,0.0
727,0.6244545158170465,0.5008050447551017,1.3328738379969718,2,565,0.0
737,1.9580008533412936,1.420859774379839,2.398740297685629,2,700,0.0
754,0.8772623630993607,0.3632740753262189,1.157548103727099,2,19,0.0
757,0.7056193735346691,0.6248188329813014,1.4580770181495992,2,516,0.0
788,0.7141418211120063,0.1764705882352941,1.176470588235294,1,146,0.0
832,3.151104888322132,2.8500530958686463,3.4214528092216603,2,34,0.0
834,0.266104626026805,0.06666666666666667,0.6888888888888889,1,514,0.0
886,0.131701051425855,0.005115023805312822,0.6030130321384006,2,105,0.0
913,0.812474020297311,0.31974595626469754,1.224100592360058,2,84,0.0
914,0.15931287932900817,0.0,0.7419017107934106,2,89,0.0
991,1.2944830638936597,0.9606770943091367,1.935587468100659,2,315,0.0
1009,0.2077646531566109,0.08815834541481306,0.6833460796863114,2,129,0.0
1011,0.3313220706529701,0.09613357080434888,0.7114165496788949,2,110,0.0
1028,0.6808659217877095,0.0,1.0,1,179,0.0
1093,0.9647830956871731,0.47930508684613327,1.2560372264319428,2,136,0.0
1103,0.7451726723357642,0.12033268461928769,1.120096340362522,2,65,0.0
1105,2.662839343670228,2.0668990906952436,2.8746544757800883,2,133,0.0
1134,0.1519858566458618,0.08286077538450239,0.6509098655632611,2,558,0.0
1169,1.9745138780728448,1.4372104127412253,2.3850628063352826,2,16,0.0
1309,0.8091787439613527,0.1875,1.1875000000000002,1,207,0.0
1318,0.6244355375453845,0.0018354236769657316,0.7494646680942183,1,1543,0.0
1335,0.48487672939297455,0.39581971348474476,1.1381329222702399,2,85,0.0
1390,0.7876013044733797,0.5767015906267466,1.3642230100000268,2,159,0.0
1496,0.44044485241806874,0.09777896195467763,0.6008782528218958,2,129,0.0
1504,1.1231008210746913,0.8412828167394978,1.460226431900104,2,35,0.0
1505,3.8380078284899333,3.5163566753089857,3.968861428947049,2,20,0.0
1506,2.3395429446427496,1.8993532098787373,2.516660824867983,2,118,0.0
1582,1.049532007656026,0.6388665869223566,1.2564627158378476,2,40,0.0
1583,0.28930989993354,0.10549487578461023,0.8348325299833378,2,177,0.0
1594,0.08678563579743806,0.0002433326844462605,0.7952112127700993,1,1543,0.0
1595,11.658486745719555,11.20491546795014,12.008586137455099,2,31,0.0
1598,0.19810579026296662,0.0011031081694908007,0.6791901888261631,1,1543,0.0
1600,0.4189846015863333,0.17899280110892593,0.6895014100897914,2,86,0.0
1601,0.9938652001134063,0.6522610647469356,1.3867886513651047,2,45,0.0
1712,0.571050997057862,0.31578947368421045,1.3157894736842106,1,1150,0.0
1721,3.088191830608805,2.7896228093695488,3.362178284474635,2,34,0.0
1722,2.546431717863113,1.8449726268168907,2.851048250420784,2,47,0.0
1735,0.587871224966122,0.04999999999999998,1.0499999999999998,1,3004,0.0
1762,0.2238336986657497,0.13407061619333002,0.8482659690416318,2,159,0.0
1765,0.37561062240496557,0.0,0.5426019989217791,2,129,0.0
1795,0.5186335403726708,0.0,1.0,1,92,0.0
41,2.4406311338943416,2.108580653422651,2.7177217174765134,3,111,0.0
43,0.39020196293409487,0.1171774990866808,1.0649226095332816,2,236,0.0
48,1.1648640019543746,0.7814021602654359,1.5020549496859656,3,177,0.0
58,0.3588209982788296,0.05357142857142858,1.0535714285714286,1,415,0.0
67,1.6316161834659997,1.3626201547364216,2.070996717252408,2,52,0.0
97,1.1721123169605683,0.846370390359797,1.7212427105292447,2,325,0.0
110,0.3053294711743329,0.13305836938790924,0.7600960288698675,2,54,0.0
111,0.6674855208227676,0.04494127974250896,0.7925705241597614,1,1543,0.0
133,1.0769705603978446,0.7871140257140414,1.4203545826955468,2,88,0.0
153,0.3984480887759805,0.2305783906703976,0.6973209233296993,2,452,0.0
156,0.7559236537091737,0.5207814120400557,1.2768882366896404,2,188,0.0
165,0.3241784756102999,0.11574804441827997,0.6852335489555547,2,147,0.0
166,0.8830036906995877,0.6563415717979033,1.3293465429967282,2,118,0.0
185,4.305865921787709,3.6249999999999987,4.624999999999999,1,179,0.0
212,0.691543453809245,0.36206257499581807,1.0276086857375797,2,213,0.0
228,0.3899067440506502,0.17000974662001858,0.7452105109573588,2,147,0.0
229,1.1858190680361502,0.7944177980116768,1.5324516229700003,3,177,0.0
236,0.3179181649776615,0.06265664160400997,1.06265664160401,1,1150,0.0
243,0.6149298330447223,0.25964070816038454,1.114179262388045,2,89,0.0
259,5.067936129651781,4.5918868175250305,5.408874923276444,2,100,0.0
409,0.637800317034019,0.29209579668043256,1.1333683231572411,2,89,0.0
445,0.2420845113356724,0.07865621016796304,0.6442264070713905,2,947,0.0
520,0.7340514229891596,0.2784628355201275,1.2501619291365538,2,434,0.0
522,0.512883700821444,0.08888888888888888,1.0888888888888888,1,514,0.0
523,1.2906112991629826,0.9180678689842444,1.7007020011016851,3,177,0.0
714,1.5735704853088446,1.2162986724621188,1.7705668100891148,2,172,0.0
739,0.9155442856804524,0.4381110674832027,1.1881383090344932,2,170,0.0
745,3.0784465895150235,2.5182517538293703,3.281537931810651,2,133,0.0
746,2.5118484810998325,2.215025869323365,3.034972676541645,2,28,0.0
757,0.26457825664603923,0.0017634462778687826,0.6120418188688751,1,1543,0.0
776,0.225238640078457,0.03007518796992485,0.9699248120300752,1,1150,0.0
789,0.5552023550646947,0.10468594669813934,0.8989197210559864,2,302,0.0
790,1.0083540146725503,0.530097857217037,1.438716694074447,2,947,0.0
791,0.8746461314966544,0.0,1.0,1,1543,0.0
793,0.20761765261893872,0.017475084135679247,0.6340765352702817,2,947,0.0
838,2.780556842316467,2.36585644335473,3.1212055163091654,2,114,0.0
855,0.5566495749517436,0.24258618207118904,1.1533803723285654,2,184,0.0
857,0.3903835630233507,0.17018464756912402,0.9077530015820594,2,236,0.0
891,0.4324622996389372,0.06027373582294653,0.7574621749809096,2,89,0.0
893,0.47494614043890754,0.3081909543582966,0.9214111030098885,2,188,0.0
900,0.35867199565600016,0.03017171012177557,0.705665417518753,2,101,0.0
911,1.7479444508866329,1.1856928855242745,1.9468857950225298,2,133,0.0
912,0.31259968102073366,0.005464480874316937,0.825136612021858,1,627,0.0
913,0.3905225718820129,0.14106130877013165,0.7021790472179544,2,302,0.0
917,0.4804640201800441,0.22103338801388261,1.1792707652644299,2,236,0.0
1143,0.7859975814632132,0.45188122722748847,1.1858498816135956,2,452,0.0
1153,0.9847571588015542,0.2611084257191083,1.1207243037386714,2,1047,0.0
1452,1.943264388336583,1.493999868303195,2.0758309868463676,2,457,0.0
1665,1.167189098901926,0.9403071877406408,1.4528139041712858,2,57,0.0
1667,1.1183659217877095,0.43750000000000006,1.4375,1,179,0.0
1677,2.6624445280100146,2.0653752163102577,2.880809821390699,2,213,0.0
1802,0.084773346409502,0.007518796992481212,0.8289473684210527,1,1150,0.0
1803,0.18833879135907156,0.01518869276231602,0.6121208375048667,2,947,0.0
1818,1.6087328660241447,1.0434003247785681,1.7562629581582572,2,202,0.0
16,0.10995320469004681,0.002197802197802188,0.6725274725274725,1,209,0.0
78,1.0218366826406429,0.7503518722987593,1.6227408702602388,2,38,0.0
80,3.659511031492413,2.942144978715795,3.819276701448142,2,49,0.0
85,2.7946685036729275,2.4960564955692317,3.038928867607304,3,152,0.0
86,0.3968655333987141,0.14160401002506262,1.1416040100250626,1,1150,0.0
95,0.4086703880399614,0.07094139106987078,0.5329129986517566,1,1543,0.0
96,0.3586956064770868,0.012953364593340852,0.7183624518831832,2,834,0.0
104,1.61687840474259,1.1335742901059458,2.048202223914573,2,947,0.0
134,1.967448916399067,1.687187765530725,2.487328069890684,2,133,0.0
147,2.8411761577964705,2.538538836706167,3.087095588262432,3,152,0.0
166,0.991596747113875,0.7184646497994587,1.5918256033953064,2,38,0.0
172,0.5004269970928531,0.3407961240238133,0.7864490331679507,2,199,0.0
192,1.3012980943094192,0.620247427939267,1.4581797427333583,2,1047,0.0
195,1.2998080347615462,0.5477633752729625,1.4238720700036887,2,1047,0.0
202,0.8271582045124448,0.21466664823684578,1.2215252633418359,2,59,0.0
207,1.1183659217877095,0.43750000000000006,1.4375,1,179,0.0
213,2.2060421778400467,1.9777198287021678,2.605278454913799,2,21,0.0
251,5.4544669309521865,5.271199484141069,5.715433593454649,4,38,0.0
263,0.6172491828547241,0.005367223782641094,0.7422620206346116,1,1543,0.0
267,0.526801315570232,0.10064403091494789,0.8705504972983814,2,834,0.0
268,1.2974997478478203,0.6047583463029729,1.450547172691961,2,1047,0.0
275,2.777243087207016,2.260956981518648,2.9530950580961672,3,185,0.0
282,4.3466072638950966,3.961669204802867,4.787016955803465,2,14,0.0
283,5.8112083141723705,5.672564546673357,6.5960052868294845,2,45,0.0
284,1.1285736704794678,0.862288320028371,1.7312437796135862,2,38,0.0
299,1.2990259992919333,0.5629273430709293,1.43306716552831,2,1047,0.0
302,0.5278334241164144,0.36698235172398047,0.8187778162172982,2,199,0.0
432,0.5372852756223011,0.23391993625829668,0.8457146164378312,2,86,0.0
455,5.531448619535732,5.199173179279429,5.951136714983487,2,23,0.0
543,0.9665938610429183,0.5012832404845806,1.3552785231425366,2,117,0.0
546,1.2993071615087661,0.6218126518831282,1.457241489999056,2,1047,0.0
548,1.3105461969478065,0.6058904327769956,1.459502015968055,2,1047,0.0
567,0.9870751419139069,0.7136895360368013,1.5871949904879155,2,38,0.0
729,3.056006970384875,2.2997883507611045,3.277378686931644,2,42,0.0
755,0.6046839365480867,0.23731571505592597,1.079825353687661,2,130,0.0
762,1.4861989246855876,1.189965902794667,1.6931026647994696,3,16,0.0
773,0.5312090102012722,0.37164366933767556,0.8171768372184854,2,199,0.0
778,0.5352901795767776,0.24636577496965906,1.0028335005715447,2,23,0.0
786,2.4763681592039806,1.9166666666666667,2.916666666666667,1,134,0.0
790,0.9743969281002394,0.7002902542367292,1.5741992132713083,2,38,0.0
792,0.2777401587227029,0.0814768934641835,0.5157401459216209,2,158,0.0
795,2.099100718407728,1.6592721856144728,2.22656406103616,2,457,0.0
805,1.3108250842852354,0.5709062430661873,1.4424560910892141,2,1047,0.0
854,0.5300866315398208,0.16712085559490109,0.8315078504682405,2,834,0.0
861,1.5271829738108984,0.7851637668361527,1.6578665463175175,2,1047,0.0
863,0.6099422956324108,0.24598486188317942,0.9321521651545643,2,208,0.0
871,2.882960317093909,2.5817608331781963,3.1271066585995757,3,152,0.0
877,1.7531222360676075,1.2200095883472726,1.938454856290328,2,16,0.0
893,2.3434700632307153,1.974116326534203,2.5849619577010174,2,57,0.0
909,0.3591834218610644,0.14591877507594292,0.6032650474191816,2,199,0.0
916,0.7511524598778073,0.5907899909629227,1.3429735774162888,2,85,0.0
927,1.084155661688033,0.8158162068009065,1.6861936449005415,2,38,0.0
928,7.969779862050173,7.690972308224205,8.44254190167084,2,23,0.0
929,1.4051412355867186,0.9674028637022583,1.671634174789382,3,143,0.0
934,1.7220594880412445,1.424780390610597,1.9307968469306702,3,16,0.0
960,0.8524842735204524,0.3773612614573458,1.1602683422522397,2,53,0.0
962,0.3169552268181829,0.06571368426719117,1.0093162269468174,2,236,0.0
972,0.3464172157820644,0.15952903271540275,0.6247964444707549,2,25,0.0
1014,2.736398489534213,2.384347780899888,3.104368418500315,2,51,0.0
1027,2.9784574174184035,2.596871518927051,3.4560565048499963,2,42,0.0
1043,2.8689146352550132,2.568495582349746,3.11336135123167,3,152,0.0
1054,0.9130184160755744,0.7141104897569617,1.3264727788591724,2,13,0.0
