test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
194,0,0.0,0.0,1.0,1.0,6.0,2.0,93.0,4.0,2.0,0.0,0.8,0.0,100.0,2.0,8.0,19.0,2.0,2.8,0.0,2.0,0.0,23.0,1.0,0.0,5.0,5.0,0.8809073,0.11909273
194,1,0.0,0.0,1.0,0.0,5.0,1.0,116.0,1.0,5.0,4.0,1.2,0.0,82.0,3.0,2.0,2.0,1.0,2.7,0.0,1.0,0.0,3.0,1.0,0.0,4.0,4.0,0.99636525,0.0036347588
194,2,0.0,0.0,1.0,0.0,3.0,1.0,86.0,1.0,0.0,0.0,0.3,1.0,100.0,3.0,0.0,26.0,1.0,1.2,0.0,1.0,0.0,19.0,0.5,0.0,3.0,3.0,0.9706908,0.029309219
194,3,0.0,0.0,1.0,2.0,5.0,2.0,130.0,1.0,6.0,1.0,0.8,0.0,91.0,7.0,2.0,7.0,1.0,3.2,0.0,1.0,0.0,3.0,0.2,0.0,5.0,2.0,0.9802861,0.019713856
194,4,0.0,0.0,1.0,0.0,6.0,1.0,95.0,2.0,3.0,0.0,0.8,0.0,100.0,2.0,1.0,23.0,1.0,3.5,1.0,1.0,0.0,17.0,0.5,0.0,3.0,6.0,0.9174171,0.0825829
194,5,0.0,0.0,1.0,0.0,5.0,2.0,117.0,1.0,3.0,2.0,0.9,0.0,92.0,5.0,0.0,10.0,1.0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.9216087,0.07839129
194,6,0.0,0.0,1.0,0.0,5.0,2.0,112.0,1.0,2.0,4.0,0.8,0.0,78.0,1.0,3.0,11.0,2.0,3.3,0.0,1.0,0.0,14.0,0.6,0.0,5.0,1.0,0.97720647,0.02279351
194,7,0.0,0.0,1.0,0.0,5.0,2.0,106.0,2.0,5.0,0.0,0.9,0.0,100.0,6.0,0.0,6.0,2.0,2.1,0.0,0.0,0.0,2.0,0.4,0.0,3.0,1.0,0.9822184,0.017781606
194,8,0.0,0.0,1.0,0.0,5.0,2.0,90.0,1.0,4.0,1.0,0.7,0.0,90.0,6.0,0.0,7.0,1.0,1.9,0.0,1.0,0.0,2.0,1.0,0.0,7.0,4.0,0.9860723,0.013927693
194,9,0.0,0.0,1.0,0.0,10.0,1.0,89.0,1.0,3.0,0.0,2.2,0.0,100.0,1.0,1.0,1.0,2.0,1.5,1.0,0.0,0.0,17.0,1.0,0.0,5.0,2.0,0.98621863,0.013781397
194,10,0.0,0.0,1.0,0.0,4.0,2.0,87.0,1.0,9.0,0.0,0.8,0.0,95.0,5.0,5.0,7.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.99700546,0.0029945283
194,11,0.0,0.0,1.0,0.0,6.0,2.0,106.0,1.0,2.0,3.0,1.1,0.0,79.0,6.0,1.0,9.0,1.0,5.7,0.0,0.0,0.0,7.0,0.2,0.0,4.0,3.0,0.94885695,0.051143073
