test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,25.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.6312753,0.36872467
7,1,3.0,59.0,2.0,2.0,0.0,0.0,1.0,25.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.5814688,0.41853115
7,2,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,6.0,1.0,79.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.6877068,0.31229314
7,3,3.0,0.0,30.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.51,0.0,79.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.59370816,0.4062918
7,4,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,1.0,0.0,4.0,3.0,0.5319487,0.46805134
7,5,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,30.0,0.51,1.0,95.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.55517167,0.44482833
7,6,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,3.5,16.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,6.0,0.93439424,0.065605775
7,7,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.51,1.0,77.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,9.0,3.0,0.53784406,0.46215594
7,8,22.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,3.5,1.0,1.0,1.0,0.916666666666667,0.2,0.0,4.0,3.0,0.98861563,0.011384377
7,9,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,7.0,12.52,1.0,79.0,4.0,0.0,3.0,1.0,3.5,2.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.847557,0.15244298
