test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
7,0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,9.0,7.0,0.51,1.0,79.0,4.0,0.0,3.0,1.0,25.5,1.0,1.0,1.0,0.916666666666667,0.375,0.0,4.0,3.0,0.6312753,0.36872467
805,0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,11.0,13.0,19.0,0.29,0.0,84.0,4.0,2.0,8.0,1.0,5.41176470588235,0.0,0.0,1.0,0.65,0.5,0.0,2.0,10.0,0.625897,0.374103
820,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,3.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.2,0.0,2.0,1.0,0.8611202,0.1388798
830,0,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,9.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,11.0,0.60889083,0.39110917
831,0,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,4.0,3.0,14.0,2.0,15.4,0.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.6009301,0.39906994
834,0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.19,1.0,0.0,4.0,0.0,1.0,1.0,37.4,0.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,0.7629715,0.23702846
837,0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,0.39,0.0,0.0,4.0,0.0,2.0,1.0,1.42857142857143,0.0,1.0,1.0,2.9,0.5,0.0,3.0,1.0,0.503958,0.496042
43,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,7.95,0.0,0.0,4.0,0.0,3.0,1.0,1.42857142857143,0.0,1.0,1.0,0.6,0.5,0.0,4.0,1.0,0.68219006,0.3178099
46,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.39,5.0,0.0,2.0,0.0,1.0,1.0,39.0,0.0,2.0,1.0,0.6,0.333333333333333,0.0,4.0,1.0,0.88209045,0.11790952
844,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.44,1.0,0.0,4.0,0.0,8.0,1.0,17.4,0.0,3.0,1.0,0.0,0.333333333333333,0.0,6.0,1.0,0.68181276,0.31818724
