test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
820,0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,12.0,14.0,12.85,0.0,79.0,2.0,0.0,4.0,2.0,4.65217391304348,1.0,1.0,1.0,1.26923076923077,0.8,0.0,3.0,0.0,0.5606332185103278,0.4393667814896722
820,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,15.0,8.0,0.27,0.0,75.0,1.0,3.0,12.0,7.0,6.41666666666667,3.0,0.0,1.0,0.928571428571429,0.0,0.0,3.0,3.0,0.5971177102368824,0.4028822897631176
820,2,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,0.25,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,30.0,1.0,1.0,0.5,0.8,0.0,1.0,1.0,0.5631223969471527,0.4368776030528473
830,0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,11.0,16.0,0.36,1.0,85.0,5.0,0.0,6.0,1.0,3.36363636363636,0.0,1.0,1.0,1.2,1.0,0.0,8.0,0.0,0.611316474723395,0.388683525276605
830,1,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,16.59,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.8,0.0,1.0,1.0,0.5797839297284888,0.42021607027151114
831,0,0.0,1.0,1.0,0.0,0.0,142.0,4.0,5.0,13.0,51.0,0.28,0.0,86.0,2.0,1.0,15.0,2.0,2.50877192982456,0.0,1.0,1.0,0.838709677419355,0.3,0.0,5.0,2.0,0.501789013391866,0.498210986608134
831,1,16.0,0.0,1.0,10.0,12.0,2.0,11.0,6.0,22.0,75.0,0.56,0.0,95.0,4.0,0.0,15.0,2.0,3.19587628865979,0.0,0.0,1.0,0.724770642201835,0.0,0.0,2.0,4.0,0.5234129254343345,0.47658707456566546
831,2,15.0,0.0,2.0,12.0,5.0,4.0,4.0,9.0,5.0,42.0,0.32,0.0,100.0,2.0,5.0,31.0,2.0,7.28787878787879,0.0,0.0,1.0,1.2112676056338,0.0,0.0,4.0,7.0,0.5189572828022526,0.4810427171977473
831,3,4.0,7.0,1.0,0.0,2.0,1.0,4.0,8.0,17.0,40.0,9.79,0.0,75.0,3.0,1.0,17.0,2.0,3.69491525423729,0.0,1.0,1.0,0.984375,0.0,0.0,2.0,1.0,0.5016185126653037,0.4983814873346963
80,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,15.0,8.0,0.27,0.0,75.0,1.0,3.0,5.0,2.0,6.41666666666667,1.0,0.0,1.0,0.928571428571429,0.0,0.0,3.0,3.0,0.569351096962137,0.43064890303786296
80,1,4.0,7.0,1.0,4.0,0.0,4.0,2.0,1.0,16.0,5.0,0.32,1.0,75.0,2.0,0.0,11.0,2.0,7.35294117647059,1.0,1.0,1.0,1.95,0.1,0.0,4.0,4.0,0.8403958605390247,0.1596041394609753
80,2,5.0,8.0,9.0,1.0,0.0,4.0,3.0,0.0,14.0,12.0,8.62,1.0,80.0,1.0,0.0,10.0,3.0,6.04,1.0,1.0,1.0,1.82758620689655,1.0,0.0,2.0,1.0,0.5037757910596601,0.4962242089403399
875,0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,9.0,6.0,16.36,0.0,80.0,2.0,1.0,6.0,1.0,4.11111111111111,0.0,1.0,1.0,1.41666666666667,0.8,0.0,1.0,1.0,0.5797839297284888,0.42021607027151114
875,1,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,4.0,5.49,1.0,82.0,4.0,2.0,7.0,1.0,5.2,1.0,2.0,1.0,1.57142857142857,1.0,0.0,2.0,2.0,0.6392650029927267,0.3607349970072733
901,0,0.0,0.0,1.0,0.0,10.0,5.0,2.0,1.0,3.0,17.0,0.5,3.0,90.0,4.0,0.0,24.0,2.0,3.44444444444444,1.0,4.0,1.0,1.14285714285714,1.0,0.0,1.0,1.0,0.5094641865277574,0.4905358134722427
901,1,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,15.0,0.31,3.0,87.0,3.0,0.0,15.0,1.0,3.5,0.0,2.0,1.0,0.8,0.0,0.0,5.0,2.0,0.7344622337148037,0.2655377662851964
901,2,10.0,1.0,1.0,2.0,4.0,1.0,3.0,0.0,4.0,5.0,2.28,1.0,88.0,2.0,0.0,21.0,2.0,3.3125,0.0,0.0,1.0,2.0,0.1,0.0,2.0,4.0,0.7414229674899451,0.258577032510055
