test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
820,0,3.0,0.0,1.0,0.0,0.0,312.0,1.0,0.0,17.0,11.0,16.42,0.0,80.0,3.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.6450684637698496,0.35493153623015034
820,1,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,6.0,2.0,8.0,1.0,3.5,0.0,0.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.6406750688895243,0.3593249311104757
820,2,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,3.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.0,0.0,2.0,1.0,0.7341518883308338,0.2658481116691662
820,3,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,5.0,2.0,8.0,1.0,3.5,13.0,1.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.7295723690386924,0.27042763096130756
820,4,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,6.0,2.0,8.0,1.0,3.5,0.0,21.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.5008333315043647,0.49916666849563535
820,5,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,3.0,2.0,8.0,1.0,3.5,32.0,1.0,1.0,0.8125,0.1,0.0,2.0,1.0,0.8277502062461424,0.17224979375385763
820,6,3.0,0.0,1.0,0.0,0.0,280.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,6.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.72713113669306,0.2728688633069401
820,7,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.0,11.0,0.27,0.0,80.0,4.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.6755497692531904,0.3244502307468096
820,8,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.0,11.0,0.27,0.0,80.0,5.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.6755497692531904,0.3244502307468096
820,9,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,11.0,0.27,0.0,80.0,4.0,2.0,8.0,1.0,3.5,0.0,1.0,1.0,0.8125,0.666666666666667,0.0,2.0,1.0,0.6149692218149645,0.3850307781850355
830,0,3.0,0.0,2.0,3.0,0.0,312.0,1.0,0.0,15.0,10.0,16.42,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.6063606052078971,0.3936393947921028
830,1,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,34.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.6068654620166166,0.3931345379833834
830,2,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,21.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.5974424598658777,0.40255754013412226
830,3,3.0,0.0,45.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,5.11,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.573519559435482,0.4264804405645179
830,4,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,31.0,1.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.6130481394754019,0.3869518605245981
830,5,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,1.65,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,11.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.6138903519895044,0.38610964801049563
830,6,3.0,22.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,1.0,1.13333333333333,0.0,0.0,2.0,4.0,0.9191725082493868,0.08082749175061323
830,7,3.0,0.0,2.0,3.0,0.0,5.0,1.0,1.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,20.0,1.0,1.13333333333333,0.4,0.0,2.0,4.0,0.5449549361564254,0.4550450638435746
830,8,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,20.0,1.0,1.0,1.13333333333333,1.0,0.0,2.0,4.0,0.6155933059466727,0.3844066940533272
830,9,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,10.0,0.56,1.0,82.0,4.0,0.0,6.0,1.0,5.0,0.0,1.0,217.0,1.13333333333333,0.4,0.0,2.0,4.0,0.505881846641296,0.49411815335870407
831,0,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,3.0,3.0,14.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.0,0.0,2.0,3.0,0.5490669258579579,0.45093307414204215
831,1,6.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,35.0,60.0,0.63,1.0,87.0,5.0,158.0,14.0,2.0,2.78787878787879,0.0,0.0,1.0,0.519480519480519,0.25,0.0,2.0,3.0,0.5879036709726163,0.4120963290273837
