Antecedent,Antecedent Coverage %,Confidence,Lift
0.9956 < OWN_COMMIT <= 1.0118,0.547,0.99345,1.13465
1.23 < RatioCommentToCode <= 2.115,0.20009,0.98881,1.12935
1.43 < ADEV <= 2.18,0.235,0.98667,1.1269
CountDeclInstanceVariable <= -0.24,0.1137,0.98425,1.12414
ADEV <= 1.43,0.20636,0.98265,1.12231
OWN_COMMIT > 1.0118,0.07654,0.98246,1.12209
0.924 < AvgCyclomaticModified <= 1.094 & 0.99 < CountDeclClass <= 1.118,0.35855,0.98127,1.12074
0.38 < CountClassCoupled <= 1.98,0.19293,0.97912,1.11828
-0.24 < CountDeclInstanceVariable <= 0.78,0.31244,0.97421,1.11267
0.8 < CountDeclMethodPublic <= 3.85,0.22158,0.97172,1.10982
