Antecedent,Antecedent Coverage %,Confidence,Lift
0.9984 < OWN_COMMIT <= 1.012,0.61696,0.99566,1.10904
ADEV <= 1.47,0.20179,0.98894,1.10155
2.15 < ADEV <= 2.85,0.14554,0.98773,1.10021
1.19 < RatioCommentToCode <= 1.95,0.19464,0.98165,1.09344
0.6 < CountClassCoupled <= 1.84,0.18973,0.97882,1.09029
CountClassCoupled <= 0.6,0.20714,0.97629,1.08747
1.47 < ADEV <= 2.15,0.24286,0.9761,1.08726
-0.16 < CountDeclInstanceVariable <= 0.6,0.31384,0.96586,1.07585
RatioCommentToCode > 1.95,0.19955,0.96421,1.074
2.95 < CountDeclMethodPublic <= 6,0.20357,0.96053,1.0699
