Antecedent,Antecedent Coverage %,Confidence,Lift
-0.54 < CountDeclInstanceVariable <= 0.9 & 0.95 < AvgCyclomaticModified <= 1.155,0.1793,0.98987,1.16802
OWN_COMMIT > 1.0104,0.07354,0.98765,1.1654
0.9946 < OWN_COMMIT <= 1.0104,0.49796,0.98541,1.16276
ADEV <= 1.47,0.20835,0.97386,1.14912
1.47 < ADEV <= 2.25,0.21244,0.97009,1.14467
RatioCommentToCode > 2.055,0.19473,0.95338,1.12496
-0.054 < MAJOR_LINE <= 0.031 & -0.05 < CountDeclMethodDefault <= 0.245,0.32637,0.95132,1.12253
-0.54 < CountDeclInstanceVariable <= 0.9,0.32728,0.94452,1.11451
2.25 < ADEV <= 3.09,0.21879,0.94191,1.11142
1.215 < RatioCommentToCode <= 2.055,0.20563,0.9404,1.10964
