Antecedent,Antecedent Coverage %,Confidence,Lift
0.9974 < OWN_COMMIT <= 1.0186,0.56161,0.99444,1.15776
ADEV <= 1.46,0.20357,0.98904,1.15148
1.46 < ADEV <= 2.16,0.23438,0.98286,1.14428
CountClassCoupled <= 0.28,0.21473,0.97713,1.13762
OWN_COMMIT > 1.0186,0.07366,0.97576,1.13602
3.1 < CountDeclMethodPublic <= 6.7,0.19152,0.97203,1.13167
2.16 < ADEV <= 2.98,0.14955,0.97015,1.12949
CountDeclClassVariable <= -0.19,0.08973,0.97015,1.12949
-0.12 < CountDeclInstanceVariable <= 0.85,0.29598,0.96983,1.12912
RatioCommentToCode > 2.16,0.19777,0.9684,1.12745
