Antecedent,Antecedent Coverage %,Confidence,Lift
-0.046 < MAJOR_LINE <= 0.041 & 0.996 < OWN_COMMIT <= 1.0128,0.29899,1.0,1.17197
0.996 < OWN_COMMIT <= 1.0128,0.52714,0.97818,1.1464
OWN_COMMIT > 1.0128,0.07406,0.97516,1.14285
ADEV <= 1.56,0.20055,0.9656,1.13165
2.19 < ADEV <= 2.92,0.15915,0.96243,1.12793
1.56 < ADEV <= 2.19,0.22401,0.96099,1.12624
1.06 < RatioCommentToCode <= 1.89,0.19733,0.95571,1.12006
RatioCommentToCode > 1.89,0.19273,0.95227,1.11603
0.54 < CountClassCoupled <= 2.04,0.24517,0.94747,1.1104
1.08 < CountDeclInstanceVariable <= 2.62,0.16605,0.94183,1.10379
