Antecedent,Antecedent Coverage %,Confidence,Lift
0.9962 < OWN_COMMIT <= 1.017,0.55306,0.9909,1.13468
ADEV <= 1.34,0.21134,0.98918,1.13271
1.34 < ADEV <= 1.99,0.10064,0.98636,1.12949
OWN_COMMIT > 1.017,0.0645,0.98582,1.12886
-0.62 < CountDeclInstanceVariable <= 0.68,0.32342,0.97737,1.11919
PercentLackOfCohesion <= 1.5,0.2484,0.97238,1.11347
1.99 < ADEV <= 2.6,0.28317,0.96931,1.10995
1.125 < RatioCommentToCode <= 1.765,0.20128,0.96591,1.10606
0.934 < AvgCyclomaticModified <= 1.08 & -0.013 < CountDeclMethodPrivate <= 0.064,0.35819,0.96552,1.10562
CountClassCoupled <= 0.54,0.15782,0.96522,1.10527
