Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT > 1.019,0.06607,1.0,1.12733
ADEV <= 1.59,0.2,0.98661,1.11223
1.09 < RatioCommentToCode <= 1.905,0.19821,0.98198,1.10702
0.9984 < OWN_COMMIT <= 1.019,0.6058,0.98158,1.10656
CountClassCoupled <= 0.78,0.18527,0.97349,1.09745
2.2 < ADEV <= 2.93,0.14107,0.96203,1.08452
1.59 < ADEV <= 2.2,0.23973,0.96089,1.08324
0.78 < CountClassCoupled <= 2.28,0.23259,0.95777,1.07972
0.68 < CountDeclInstanceVariable <= 2.06,0.19152,0.95105,1.07214
1.1 < CountDeclMethodPublic <= 3.9,0.18839,0.95024,1.07123
