Antecedent,Antecedent Coverage %,Confidence,Lift
0.9974 < OWN_COMMIT <= 1.0172 & -0.015 < CountDeclMethodPrivate <= 0.235,0.47295,0.99149,1.15519
0.9974 < OWN_COMMIT <= 1.0172,0.57577,0.97748,1.13887
ADEV <= 1.38,0.20653,0.97186,1.13232
OWN_COMMIT > 1.0172,0.07868,0.97159,1.132
1.03 < RatioCommentToCode <= 1.74,0.20787,0.96559,1.12501
0.36 < CountClassCoupled <= 2.28,0.23022,0.96311,1.12212
1.38 < ADEV <= 2.15,0.22977,0.95914,1.1175
-0.46 < CountDeclInstanceVariable <= 0.86,0.30711,0.9476,1.10405
2.5 < PercentLackOfCohesion <= 29,0.17032,0.94751,1.10394
2.15 < ADEV <= 2.9,0.14573,0.94479,1.10077
