test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42,0,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,13.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,2.4,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.69498724,0.30501276
42,1,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,26.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6341358,0.36586422
42,2,1.0,3.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,3.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.5470737,0.45292628
42,3,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,20.0,3.875,0.0,1.0,5.0,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.62354505,0.37645492
42,4,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,31.0,14.0,2.0,6.8125,27.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.74752784,0.2524722
42,5,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,13.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.6341358,0.36586422
42,6,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,23.0,3.875,0.0,1.0,4.0,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.62354505,0.37645492
42,7,1.0,8.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,12.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7944611,0.20553891
42,8,1.0,6.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,43.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7944611,0.20553891
42,9,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,14.0,3.875,0.0,1.0,0.4,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.71434426,0.28565577
42,10,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,16.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.6,0.0,2.0,5.0,0.6463473,0.35365275
42,11,1.0,4.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,24.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7944611,0.20553891
42,12,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,19.0,3.875,0.0,1.0,0.5,0.0,258.0,0.666666666666667,0.0,2.0,5.0,0.7180946,0.28190544
42,13,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,1.1,0.0,2.0,5.0,0.67130286,0.32869714
42,14,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,11.0,3.875,0.0,1.0,1.15,0.0,258.0,0.7,0.0,2.0,5.0,0.6341358,0.36586422
