test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1,0,1.0,1.0,1.0,0.0,28.0,4.0,15.0,25.19,0.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.88815594,0.11184406
24,0,6.0,1.0,22.0,0.0,227.0,368.0,318.0,0.29,0.0,55.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.5590464,0.4409536
64,0,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,11.9,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.87964547,0.12035453
94,0,0.0,1.0,0.0,0.0,2923.0,1.0,5.0,0.04,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.60366726,0.39633277
101,0,2.0,1.0,0.0,1.0,651.0,236.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,30.9,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.8699358,0.13006417
102,0,2.0,2.0,1.0,2.0,41.0,1.0,7.0,24.07,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,1.0,1.0,0.0,3.0,1.0,0.9859235,0.014076472
108,0,3.0,1.0,1.0,2.0,96.0,2.0,6.0,36.29,4.0,88.0,2.0,0.0,4.0,2.0,3.75,1.0,1.0,1.0,1.09677419354839,0.0,1.0,0.0,7.0,2.0,0.98256207,0.01743795
173,0,41.0,1.0,10.0,6.0,274.0,10.0,14.0,5.4,1.0,96.0,2.0,1.0,89.0,2.0,5.8622754491018,0.0,1.0,1.0,1.3876404494382,0.0,0.307692307692308,0.0,6.0,9.0,0.7288823,0.2711177
174,0,12.0,1.0,1.0,6.0,354.0,2.0,11.0,5.4,0.0,90.0,1.0,0.0,38.0,2.0,5.61386138613861,1.0,1.0,1.0,0.557692307692308,0.0,0.333333333333333,0.0,6.0,8.0,0.8931941,0.10680594
183,0,2.0,2.0,42.0,4.0,228.0,2.0,0.0,36.29,0.0,96.0,1.0,0.0,23.0,2.0,5.18604651162791,1.0,1.0,1.0,1.35416666666667,0.0,0.833333333333333,0.0,4.0,9.0,0.87770736,0.12229265
184,0,79.0,1.0,2.0,1.0,296.0,6.0,20.0,1.39,1.0,100.0,1.0,0.0,74.0,3.0,6.05291005291005,0.0,1.0,0.0,1.5969387755102,0.0,0.5,0.0,5.0,9.0,0.60195744,0.3980426
220,0,16.0,1.0,6.0,6.0,165.0,2.0,0.0,5.4,8.0,77.0,2.0,2.0,33.0,2.0,6.16279069767442,1.0,1.0,1.0,1.10869565217391,0.0,0.333333333333333,0.0,7.0,6.0,0.92532307,0.07467695
1352,0,3.0,1.0,0.0,1.0,25.0,1.0,9.0,0.13,2.0,70.0,2.0,0.0,14.0,1.0,4.375,1.0,1.0,10.0,1.8,0.0,0.8,0.0,1.0,1.0,0.59930414,0.40069586
269,0,6.0,1.0,2.0,2.0,159.0,1.0,22.0,18.35,0.0,93.0,1.0,0.0,6.0,1.0,5.17021276595745,1.0,1.0,1.0,0.63265306122449,0.0,0.5,0.0,6.0,6.0,0.88161045,0.118389525
270,0,8.0,2.0,1.0,4.0,211.0,2.0,15.0,36.29,3.0,84.0,1.0,0.0,82.0,2.0,7.46153846153846,1.0,1.0,1.0,1.76744186046512,0.0,0.571428571428571,0.0,5.0,9.0,0.89825356,0.10174647
272,0,0.0,2.0,0.0,0.0,33.0,1.0,8.0,12.38,1.0,88.0,4.0,2.0,12.0,2.0,4.0,0.0,1.0,1.0,1.91666666666667,0.0,0.3,0.0,3.0,2.0,0.6499462,0.35005376
1356,0,12.0,1.0,0.0,0.0,30.0,1.0,867.0,0.09,0.0,48.0,2.0,0.0,30.0,2.0,4.44444444444444,0.0,1.0,1.0,1.15,0.0,1.0,0.0,1.0,0.0,0.532614,0.46738604
281,0,14.0,2.0,2.0,5.0,135.0,2.0,33.0,6.53,1.0,90.0,3.0,2.0,16.0,2.0,7.22857142857143,0.0,1.0,1.0,1.425,0.0,0.666666666666667,0.0,3.0,2.0,0.84755915,0.15244083
283,0,0.0,1.0,0.0,1.0,50.0,1.0,5.0,0.37,0.0,85.0,2.0,0.0,9.0,2.0,3.35294117647059,0.0,1.0,1.0,2.6,0.0,0.0,0.0,3.0,0.0,0.6119322,0.38806778
