test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
256.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,50.0,43.0,24.0,5.0,0.1,0.0,180.0,94.0,9.0,15.0,50.0,2.0,4.2,0.0,2.0,0.0,1.0,0.2,0.0,4.0,1.0,0.0,1.0,3.0,0.8484527124973795,0.1515472875026204
270.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,69.0,1.0,0.0,1.0,0.3,0.0,15.0,75.0,1.0,0.0,3.0,1.0,2.7,0.0,5.4,0.0,1.0,0.4,0.0,32.0,1.0,0.0,1.0,0.0,0.9127758559479726,0.0872241440520272
468.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,44.0,3.0,1.0,18.0,0.2,1.0,20.0,92.0,1.0,0.0,18.0,2.0,3.3,1.0,5.4,1.0,1.0,0.8,0.0,36.0,0.5,0.0,3.0,0.0,0.7483399333188988,0.2516600666811011
474.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,32.0,2.0,0.0,0.0,0.3,0.0,11.0,90.0,6.0,0.0,11.0,2.0,2.6,0.0,5.1,2.0,1.0,0.3,0.0,10.0,1.0,0.0,3.0,0.0,0.5994051217895886,0.4005948782104114
477.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,43.0,3.0,1.0,3.0,0.1,0.0,90.0,76.0,3.0,0.0,13.0,2.0,1.2,0.0,3.3,1.0,1.0,0.2,0.0,13.0,0.7,0.0,2.0,7.0,0.6673418564913649,0.3326581435086351
496.0,0.0,0.0,0.0,3.0,50.0,1.0,21.0,177.0,1.0,2.0,1.0,0.2,1.0,6.0,94.0,1.0,0.0,11.0,1.0,7.7,1.0,4.9,1.0,1.0,2.7,0.0,1700.0,1.0,0.0,1.0,0.0,0.5311179390099688,0.4688820609900309
547.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0,10.0,0.3,0.0,27.0,88.0,1.0,4.0,14.0,2.0,2.9,0.0,2.9,1.0,1.0,0.6,0.0,434.0,0.9,0.0,2.0,0.0,0.876676556199853,0.1233234438001471
551.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,41.0,2.0,1.0,2.0,0.2,0.0,50.0,76.0,3.0,0.0,11.0,2.0,1.9,0.0,4.8,2.0,1.0,0.2,0.0,12.0,1.0,0.0,3.0,5.0,0.6688903838606832,0.3311096161393168
561.0,0.0,6.0,2.0,1.0,1.0,12.0,0.0,50.0,6.0,1.0,2.0,0.3,0.0,13.0,93.0,2.0,1.0,8.0,2.0,1.4,0.0,2.3,0.0,1.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,0.7939169652897002,0.2060830347102998
567.0,0.0,1.0,0.0,1.0,1.0,61.0,0.0,37.0,3.0,0.0,1.0,0.1,0.0,18.0,98.0,1.0,0.0,20.0,2.0,1.4,0.0,2.3,0.0,1.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.7057716425493539,0.2942283574506459
602.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,43.0,1.0,2.0,2.0,0.2,0.0,27.0,60.0,5.0,0.0,11.0,1.0,3.9,0.0,4.7,1.0,1.0,0.7,0.0,44.0,1.0,0.0,4.0,4.0,0.6254443339911878,0.374555666008812
603.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,61.0,1.0,0.0,4.0,0.7,0.0,9.0,69.0,2.0,0.0,15.0,1.0,4.4,1.0,3.1,1.0,1.0,1.4,0.0,0.0,0.0,0.0,3.0,3.0,0.8384903614418155,0.1615096385581846
635.0,0.0,19.0,0.0,1.0,10.0,8.0,1.0,516.0,10.0,23.0,24.0,0.2,0.0,253.0,100.0,3.0,20.0,59.0,2.0,6.8,0.0,4.6,1.0,1.0,0.7,0.0,77.0,0.5,1.0,6.0,8.0,0.8747035961841403,0.1252964038158595
638.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,672.0,1.0,9.0,3.0,0.9,0.0,136.0,96.0,3.0,2.0,22.0,1.0,3.7,1.0,4.9,1.0,1.0,0.1,0.0,64.0,0.5,0.0,1.0,2.0,0.5933072319924648,0.4066927680075352
640.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,173.0,1.0,0.0,2.0,2.6,0.0,23.0,98.0,1.0,2.0,9.0,1.0,0.4,0.0,1.2,1.0,1.0,0.1,0.0,6.0,1.0,0.0,2.0,5.0,0.8749285589867641,0.1250714410132357
649.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0,10.0,0.3,0.0,27.0,88.0,1.0,4.0,14.0,2.0,2.9,0.0,2.9,1.0,1.0,0.6,0.0,434.0,0.9,0.0,2.0,0.0,0.876676556199853,0.1233234438001471
652.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,57.0,11.0,2.0,0.0,0.2,1.0,23.0,0.0,2.0,0.0,24.0,2.0,3.0,1.0,4.6,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,0.741424173344792,0.2585758266552079
