Antecedent,Antecedent Coverage %,Confidence,Lift
0.95 < CountClassCoupled <= 4.3 & -0.025 < CountDeclMethodDefault <= 0.195,0.1622,0.9942,1.20288
-0.005 < MaxNesting_Mean <= 0.21 & -0.2 < MAJOR_LINE <= 0.18,0.15045,0.99375,1.20234
-26.8 < Del_lines <= -0.6,0.0724,0.98701,1.19418
-0.2 < MAJOR_LINE <= 0.18 & -0.025 < CountDeclMethodDefault <= 0.195,0.25952,0.9837,1.19017
CountClassCoupled <= 0.95,0.20122,0.98131,1.18728
CountOutput_Mean <= 1.49,0.19793,0.981,1.18691
-1.02 < CountDeclClassMethod <= 0.22 & -0.27 < CountDeclMethodProtected <= 0.01,0.33662,0.97346,1.17779
MAJOR_LINE <= -0.2,0.10484,0.97309,1.17734
CountDeclClass <= 0.35,0.06441,0.9635,1.16574
4.3 < CountClassCoupled <= 7.5,0.18477,0.95929,1.16064
