Antecedent,Antecedent Coverage %,Confidence,Lift
-0.24 < CountDeclClassMethod <= 0.3 & 0.515 < CountDeclClass <= 1.04,0.27937,0.98803,1.24635
-0.175 < MAJOR_LINE <= 0.32 & -6.5 < Del_lines <= 37.5,0.28032,0.98637,1.24425
2.15 < CountClassCoupled <= 5.25 & 0.995 < AvgEssential <= 1.057,0.16571,0.98271,1.23963
-0.24 < CountDeclClassMethod <= 0.3 & -0.28 < CountDeclMethodProtected <= 0.01,0.27173,0.98067,1.23706
PercentLackOfCohesion <= 2,0.24594,0.97476,1.2296
-0.24 < CountDeclClassMethod <= 0.3 & -6.5 < Del_lines <= 37.5,0.34957,0.96858,1.22181
-0.225 < CountDeclClassVariable <= 0.265 & 0.515 < CountDeclClass <= 1.04,0.31853,0.96852,1.22173
-0.225 < CountDeclClassVariable <= 0.265 & -6.5 < Del_lines <= 37.5,0.36008,0.96684,1.21962
-0.38 < CountDeclMethodPrivate <= 0.18,0.4446,0.96026,1.21131
-0.175 < MAJOR_LINE <= 0.32,0.3319,0.95971,1.21062
