Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_LINE <= -0.21,0.11169,0.98291,1.12401
-12 < Del_lines <= 1.8,0.47589,0.97693,1.11718
CountOutput_Mean <= 1.39,0.20143,0.97393,1.11375
-0.01 < OWN_COMMIT <= 0.082,0.32411,0.96907,1.10819
1.39 < CountOutput_Mean <= 2.37,0.19952,0.9689,1.10799
RatioCommentToCode > 1.13,0.18854,0.96709,1.10592
-0.66 < CountDeclClassMethod <= 0.42,0.40382,0.96454,1.10301
CountClassCoupled <= 1.2,0.19905,0.96403,1.10242
-0.265 < CountDeclMethodPrivate <= 0.095,0.47112,0.96251,1.10069
0.005 < MaxNesting_Mean <= 0.24,0.16229,0.96176,1.09983
