Antecedent,Antecedent Coverage %,Confidence,Lift
-0.15 < MAJOR_LINE <= 0.325 & -0.66 < CountDeclClassMethod <= 0.23,0.22667,0.9895,1.1773
-2.75 < CountDeclInstanceMethod <= 4.3 & -0.66 < CountDeclClassMethod <= 0.23,0.20714,0.98851,1.17613
MAJOR_LINE <= -0.15,0.09429,0.9697,1.15375
CountClassCoupled <= 0.55,0.1581,0.96687,1.15038
CountInput_Mean <= 1.24,0.19762,0.96386,1.1468
0.53 < CountDeclInstanceVariable <= 1.56,0.17238,0.9558,1.13721
-1.82 < CountDeclMethodPrivate <= 0,0.52857,0.94144,1.12013
-0.15 < MAJOR_LINE <= 0.325,0.34952,0.94142,1.1201
-2.75 < CountDeclInstanceMethod <= 4.3,0.35048,0.93886,1.11706
4.4 < CountClassCoupled <= 8.25,0.2019,0.93868,1.11684
