test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,3.0,0.37,1.0,100.0,1.0,0.0,6.0,1.0,2.75,0.0,6.25,1.0,1.0,0.777777777777778,320.0,1.0,0.0,1.0,1.0,0.5912173960356004,0.40878260396439964
0,1,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,0.35,1.0,28.0,4.0,0.0,6.0,1.0,2.75,0.0,1.8,1.0,1.0,0.777777777777778,326.0,1.0,0.0,1.0,1.0,0.5437740587970237,0.4562259412029764
0,2,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,13.0,8.0,10.37,0.0,81.0,3.0,0.0,4.0,2.0,4.72727272727273,1.0,6.18181818181818,1.0,1.0,1.57142857142857,299.0,1.0,0.0,1.0,0.0,0.5826401029550439,0.41735989704495613
6,0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,14.0,15.0,0.74,0.0,51.0,1.0,0.0,11.0,2.0,4.41176470588235,0.0,3.64705882352941,1.0,1.0,0.526315789473684,361.0,0.625,0.0,1.0,4.0,0.5524012287757825,0.44759877122421754
6,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,7.69,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,7.85714285714286,2.0,1.0,2.6,373.0,0.5,0.0,2.0,1.0,0.6777446459041561,0.322255354095844
9,0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,8.0,0.83,0.0,54.0,2.0,0.0,9.0,1.0,2.375,1.0,4.375,3.0,1.0,0.363636363636364,32.0,0.75,0.0,1.0,3.0,0.600195532671734,0.399804467328266
9,1,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,4.0,9.0,0.89,0.0,55.0,2.0,1.0,5.0,1.0,2.77777777777778,4.0,4.77777777777778,3.0,1.0,0.461538461538462,202.0,0.75,0.0,2.0,3.0,0.5615125083903444,0.4384874916096556
9,2,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,4.0,9.0,0.79,0.0,55.0,2.0,0.0,5.0,1.0,2.11111111111111,1.0,4.22222222222222,3.0,1.0,0.461538461538462,194.0,0.1,0.0,4.0,2.0,0.7195115199583523,0.2804884800416477
10,0,1.0,0.0,4.0,6.0,0.0,482.0,1.0,0.0,1.0,7.0,0.63,2.0,80.0,4.0,0.0,4.0,1.0,4.125,1.0,4.875,1.0,1.0,2.1,339.0,0.375,0.0,4.0,3.0,0.5469870753264503,0.45301292467354976
10,1,8.0,0.0,1.0,5.0,0.0,1.0,19.0,1.0,7.0,16.0,0.3,0.0,87.0,3.0,48.0,17.0,2.0,2.68,0.0,3.04,0.0,1.0,0.551724137931034,343.0,0.666666666666667,0.0,1.0,1.0,0.5618079253280739,0.4381920746719261
