test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
0,0,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,6.23,0.0,100.0,2.0,0.0,3.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,5.0,0.0,0.5108296924173821,0.4891703075826179
0,1,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,1.02,0.0,100.0,2.0,0.0,0.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,2.0,0.0,0.5155737189624133,0.48442628103758667
0,2,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,4.29,0.0,100.0,2.0,0.0,2.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,5.0,0.0,0.5020719155801948,0.4979280844198052
0,3,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,8.11,0.0,100.0,2.0,0.0,1.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,5.0,0.0,0.5108296924173821,0.4891703075826179
0,4,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,9.01,0.0,100.0,2.0,0.0,4.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,5.0,0.0,0.5108296924173821,0.4891703075826179
0,5,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,6.19,0.0,100.0,2.0,0.0,1.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,6.0,0.0,0.5416166952029813,0.4583833047970187
0,6,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,6.23,0.0,100.0,2.0,0.0,3.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,4.0,0.0,0.5229395819362141,0.4770604180637859
0,7,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,1.02,0.0,100.0,2.0,0.0,0.0,1.0,3.0,1.0,4.55555555555556,0.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,3.0,0.0,0.5381563540506991,0.4618436459493009
0,8,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,13.97,0.0,100.0,2.0,0.0,1.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,5.0,0.0,0.5108296924173821,0.4891703075826179
0,9,0.0,1.0,1.0,3.0,2.0,5.0,3.0,0.0,4.0,8.0,9.01,0.0,100.0,2.0,0.0,4.0,1.0,3.0,1.0,4.55555555555556,1.0,1.0,0.571428571428571,318.0,0.461538461538462,0.0,1.0,0.0,0.662214353581614,0.33778564641838604
