test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.4,0.0,0.5,0.0,1.0,5.0,4.0,0.5564476891041135,0.4435523108958865
1628,1,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.8,0.0,0.5,0.0,1.0,5.0,4.0,0.6099684268638114,0.39003157313618864
1628,2,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.5,0.0,0.5,0.0,1.0,5.0,4.0,0.5743941152540144,0.42560588474598554
1628,3,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.7,0.0,0.5,0.0,1.0,5.0,4.0,0.5890943381690636,0.4109056618309363
1628,4,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.6,0.0,0.5,0.0,1.0,5.0,4.0,0.598816727744129,0.4011832722558711
1628,5,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.7,0.0,0.1,0.0,1.0,5.0,4.0,0.5814819366390556,0.4185180633609444
1628,6,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.4,0.0,0.1,0.0,1.0,5.0,4.0,0.58748777560906,0.4125122243909401
1628,7,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.8,0.0,0.1,0.0,1.0,5.0,4.0,0.5881779378899591,0.4118220621100409
1628,8,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,0.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.1,0.0,0.5,0.0,1.0,5.0,4.0,0.5138782008715246,0.4861217991284754
1628,9,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.5,0.0,0.1,0.0,1.0,5.0,4.0,0.5852794343472694,0.4147205656527306
1628,10,3.0,5.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.8,0.0,0.5,0.0,1.0,5.0,4.0,0.5296022959893025,0.4703977040106975
1628,11,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,0.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.5,0.0,0.5,0.0,1.0,5.0,4.0,0.6090925722432875,0.3909074277567125
1628,12,3.0,2.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.5,0.0,0.5,0.0,1.0,5.0,4.0,0.5149896297265293,0.4850103702734707
1628,13,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.1,0.0,0.0,0.0,1.0,5.0,4.0,0.5570852329189316,0.44291476708106836
1628,14,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.2,0.0,0.0,0.0,1.0,5.0,4.0,0.5570852329189316,0.44291476708106836
1628,15,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.6,0.0,0.1,0.0,1.0,5.0,4.0,0.591259469551738,0.408740530448262
1628,16,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.6,0.0,0.5,0.0,1.0,5.0,0.0,0.5328833426838491,0.467116657316151
1628,17,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,2.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,1.13513513513514,0.0,0.0,0.0,1.0,5.0,0.0,0.5050852117081628,0.4949147882918372
1628,18,3.0,5.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.8,0.0,0.5,0.0,1.0,5.0,1.0,0.5130722312323812,0.4869277687676188
1628,19,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.1,0.0,0.0,0.0,1.0,5.0,0.0,0.5624354132444378,0.43756458675556226
1628,20,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.3,0.0,0.0,0.0,1.0,5.0,3.0,0.5886099720188052,0.4113900279811948
1628,21,3.0,1.0,1.0,5.0,237.0,7.0,0.54,1.0,86.0,1.0,2.0,22.0,2.0,6.6,1.0,5.9,0.0,1.0,0.6,0.0,0.1,0.0,1.0,5.0,0.0,0.5497829318982657,0.4502170681017343
