test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
20,0,3.0,2.0,1.0,0.0,0.0,5.0,175.0,1.0,3.0,3.0,19.0,22.97,70.0,2.0,0.0,11.0,2.0,6.77777777777778,1.0,1.0,1.41379310344828,0.0,2.0,0.9,1.0,0.0,6.0,0.5817823918052609,0.41821760819473913
30,0,4.0,3.0,1.0,0.0,0.0,4.0,231.0,1.0,2.0,6.0,30.0,22.97,84.0,2.0,0.0,16.0,2.0,7.1025641025641,1.0,1.0,1.21951219512195,0.0,27.0,0.9,0.666666666666667,0.0,5.0,0.5529543480675113,0.4470456519324887
41,0,12.0,9.0,1.0,9.0,0.0,2.0,463.0,1.0,35.0,36.0,96.0,0.28,96.0,1.0,1.0,36.0,3.0,5.4,0.0,0.0,0.907894736842105,0.0,10.0,1.0,1.0,0.0,2.0,0.5391550186916982,0.46084498130830176
44,0,25.0,19.0,2.0,13.0,0.0,1.0,239.0,1.0,6.0,28.0,35.0,0.24,94.0,1.0,143.0,29.0,1.0,8.36470588235294,0.0,0.0,0.632183908045977,0.0,0.0,0.592727272727273,0.0,0.0,0.0,0.5298956004284772,0.47010439957152284
60,0,0.0,2.0,10.0,0.0,0.0,1.0,87.0,1.0,3.0,3.0,81.0,0.2,64.0,1.0,2.0,14.0,2.0,5.65217391304348,0.0,1.0,1.10416666666667,0.0,0.0,0.427118644067797,0.0,0.0,4.0,0.5800658525497489,0.41993414745025115
61,0,0.0,82.0,9.0,0.0,0.0,3.0,86.0,1.0,1.0,0.0,15.0,0.43,0.0,2.0,1.0,15.0,1.0,2.8125,1.0,2.0,1.05263157894737,0.0,0.0,0.483974358974359,0.0,0.0,3.0,0.5279772898095756,0.47202271019042435
67,0,25.0,24.0,1.0,22.0,2.0,3.0,557.0,2.0,4.0,12.0,96.0,0.25,93.0,2.0,2.0,37.0,3.0,7.99230769230769,0.0,1.0,1.11278195488722,0.0,0.0,1.0,0.0,0.0,2.0,0.7366013764627815,0.2633986235372186
71,0,76.0,12.0,1.0,319.0,0.0,2.0,291.0,1.0,16.0,53.0,206.0,0.23,96.0,3.0,1.0,40.0,3.0,7.35161290322581,0.0,0.0,1.38461538461538,0.0,0.0,0.384935231089077,0.0,0.0,3.0,0.5814381135152691,0.41856188648473086
80,0,2.0,4.0,1.0,4.0,3.0,2.0,198.0,3.0,2.0,11.0,28.0,28.67,92.0,3.0,4.0,11.0,2.0,29.3055555555556,1.0,1.0,5.3,0.0,0.0,0.630111524163569,0.0,0.0,3.0,0.6248933288236163,0.3751066711763837
85,0,21.0,32.0,1.0,16.0,1.0,2.0,596.0,1.0,12.0,43.0,82.0,0.28,95.0,1.0,2.0,23.0,3.0,193.4,0.0,0.0,1.24832214765101,0.0,0.0,0.530458590006845,0.0,0.0,0.0,0.5157506241616625,0.4842493758383375
88,0,1.0,0.0,8.0,18.0,2.0,4.0,59.0,1.0,0.0,0.0,2.0,0.52,37.0,2.0,0.0,5.0,1.0,27.6666666666667,0.0,1.0,5.1,0.0,0.0,0.5,0.0,0.0,1.0,0.5683776059622507,0.43162239403774927
98,0,2.0,0.0,1.0,0.0,0.0,9.0,195.0,1.0,2.0,10.0,12.0,21.85,48.0,1.0,2.0,21.0,2.0,4.5625,1.0,0.0,1.38888888888889,0.0,0.0,0.318087318087318,0.0,0.0,3.0,0.5824486766644092,0.4175513233355908
120,0,40.0,7.0,1.0,1.0,0.0,2.0,425.0,1.0,32.0,34.0,96.0,0.34,96.0,2.0,1.0,40.0,1.0,5.20454545454545,0.0,0.0,0.477611940298507,0.0,14.0,1.0,1.0,0.0,2.0,0.6457192538621745,0.35428074613782545
124,0,30.0,13.0,1.0,0.0,0.0,4.0,428.0,1.0,9.0,13.0,5.0,0.54,93.0,2.0,1.0,23.0,1.0,193.4,1.0,1.0,1.11864406779661,0.0,0.0,0.630637079455977,0.0,0.0,0.0,0.5215068402416001,0.4784931597583999
139,0,31.0,14.0,1.0,0.0,0.0,3.0,597.0,1.0,28.0,0.0,9.0,0.38,0.0,4.0,1.0,30.0,2.0,193.4,1.0,1.0,1.01190476190476,0.0,0.0,0.897834082550061,0.0,0.0,0.0,0.5312591491215192,0.46874085087848083
140,0,25.0,12.0,1.0,319.0,0.0,4.0,291.0,1.0,5.0,3.0,10.0,0.43,94.0,3.0,1.0,33.0,2.0,7.38461538461539,1.0,1.0,1.27777777777778,0.0,0.0,0.470005503577325,0.0,0.0,3.0,0.7238072039633487,0.27619279603665126
148,0,14.0,46.0,1.0,1.0,1.0,310.0,368.0,1.0,25.0,12.0,2.0,0.33,85.0,1.0,1.0,21.0,1.0,7.73563218390805,1.0,1.0,0.775280898876405,0.0,60.0,0.605780346820809,1.0,0.0,1.0,0.6600575526727632,0.3399424473272368
156,0,8.0,7.0,3.0,156.0,23.0,3.0,198.0,1.0,0.0,740.0,183.0,0.85,98.0,1.0,1.0,12.0,3.0,4.39130434782609,331.0,17.0,5.3,0.0,109.0,1.1,0.666666666666667,0.0,0.0,0.5930203429574519,0.4069796570425481
194,0,1.0,1.0,2.0,6.0,0.0,6.0,122.0,1.0,11.0,11.0,0.0,5.95,66.0,1.0,0.0,5.0,1.0,5.69230769230769,3.0,1.0,1.6875,0.0,0.0,0.830564784053156,0.0,0.0,6.0,0.5910606132088454,0.40893938679115466
197,0,0.0,1.0,3.0,0.0,18.0,13.0,54.0,2.0,0.0,4.0,2.0,5.67,37.0,2.0,0.0,1.0,2.0,3.66666666666667,1.0,2.0,1.5,0.0,0.0,0.601307189542484,0.0,0.0,2.0,0.8849459687206699,0.11505403127933014
203,0,17.0,7.0,1.0,2.0,4.0,8.0,759.0,1.0,55.0,17.0,96.0,0.89,91.0,1.0,0.0,14.0,1.0,7.7875,1.0,1.0,0.634146341463415,0.0,0.0,1.0,0.0,0.0,2.0,0.598382533474499,0.40161746652550095
205,0,155.0,6.0,1.0,25.0,6.0,358.0,107.0,5.0,26.0,37.0,114.0,28.78,0.0,2.0,76.0,73.0,1.0,9.35078534031414,0.0,1.0,5.3,0.0,25.0,1.1,1.0,0.0,4.0,0.8232487359320215,0.1767512640679785
209,0,10.0,6.0,1.0,1.0,2.0,4.0,92.0,2.0,89.0,50.0,6.0,0.69,95.0,1.0,0.0,22.0,1.0,4.17117117117117,1.0,1.0,0.464912280701754,0.0,0.0,0.674705882352941,0.0,0.0,4.0,0.6821203334373109,0.3178796665626891
214,0,1.0,0.0,1.0,13.0,3.0,9.0,194.0,3.0,4.0,3.0,2.0,0.73,80.0,1.0,0.0,1.0,2.0,5.4,0.0,1.0,2.28571428571429,0.0,49.0,0.84394250513347,1.0,0.0,2.0,0.5002504713692251,0.49974952863077493
218,0,0.0,0.0,10.0,39.0,2.0,9.0,76.0,1.0,2.0,0.0,37.0,0.46,97.0,1.0,0.0,4.0,1.0,28.0,4.0,1.0,0.75,3.0,0.0,0.958847736625514,0.0,0.0,3.0,0.6389431874120464,0.36105681258795363
221,0,68.0,11.0,3.0,156.0,3.0,7.0,198.0,1.0,23.0,61.0,183.0,0.51,98.0,1.0,0.0,48.0,2.0,5.77241379310345,331.0,17.0,5.3,0.0,111.0,1.1,1.0,0.0,0.0,0.5591182118403729,0.4408817881596271
224,0,1.0,1.0,1.0,9.0,0.0,5.0,126.0,1.0,12.0,16.0,0.0,15.74,88.0,1.0,0.0,7.0,1.0,5.07142857142857,1.0,1.0,2.9,0.0,0.0,0.713310580204778,0.0,0.0,1.0,0.8628303638418586,0.13716963615814137
226,0,1.0,0.0,11.0,0.0,3.0,14.0,73.0,1.0,3.0,0.0,0.0,15.74,0.0,1.0,0.0,4.0,1.0,22.75,0.0,1.0,2.9,0.0,0.0,0.962264150943396,0.0,0.0,2.0,0.82071454522313,0.17928545477686997
241,0,6.0,0.0,1.0,6.0,63.0,11.0,802.0,2.0,0.0,0.0,96.0,0.9,98.0,1.0,0.0,2.0,2.0,4.125,0.0,1.0,0.686567164179104,0.0,148.0,1.0,1.0,0.0,2.0,0.5580857865416855,0.4419142134583145
247,0,1.0,0.0,1.0,22.0,1.0,4.0,95.0,1.0,0.0,5.0,14.0,0.83,72.0,1.0,0.0,2.0,3.0,2.73333333333333,0.0,1.0,0.647058823529412,0.0,30.0,0.568548387096774,0.75,0.0,2.0,0.5026268551389667,0.49737314486103334
248,0,0.0,0.0,6.0,0.0,0.0,3.0,112.0,1.0,22.0,6.0,20.0,0.55,60.0,1.0,0.0,2.0,3.0,2.85,0.0,1.0,0.954545454545455,0.0,0.0,0.804945054945055,0.0,0.0,2.0,0.6187531408184916,0.3812468591815084
254,0,0.0,0.0,1.0,0.0,0.0,8.0,246.0,1.0,73.0,6.0,27.0,0.88,59.0,1.0,0.0,5.0,3.0,85.5,0.0,1.0,0.586206896551724,0.0,0.0,0.547169811320755,0.0,0.0,3.0,0.5500010213254334,0.44999897867456656
262,0,2.0,0.0,1.0,2.0,0.0,2.0,114.0,2.0,21.0,11.0,17.0,0.55,79.0,2.0,0.0,20.0,2.0,2.31578947368421,0.0,1.0,0.409090909090909,0.0,3.0,0.984084880636605,1.0,0.0,1.0,0.7599822481493421,0.24001775185065793
283,0,0.0,3.0,1.0,0.0,0.0,2.0,148.0,1.0,1.0,7.0,42.0,6.6,89.0,1.0,1.0,17.0,2.0,4.73913043478261,0.0,12.0,0.895833333333333,0.0,0.0,0.774774774774775,0.0,0.0,7.0,0.5702596229130291,0.4297403770869709
287,0,0.0,1.0,1.0,0.0,0.0,6.0,279.0,1.0,0.0,1.0,40.0,1.37,95.0,3.0,2.0,12.0,2.0,3.53658536585366,0.0,2.0,0.0,3.0,0.0,0.936014625228519,0.0,0.0,5.0,0.6301833600309117,0.3698166399690883
383,0,9.0,0.0,2.0,0.0,7.0,8.0,397.0,1.0,0.0,3.0,31.0,0.92,65.0,1.0,0.0,4.0,3.0,19.7,1.0,0.0,0.80952380952381,0.0,0.0,0.9,0.0,3.0,2.0,0.5965088663262605,0.40349113367373945
465,0,0.0,33.0,1.0,14.0,0.0,6.0,46.0,1.0,0.0,0.0,90.0,27.59,100.0,1.0,1.0,25.0,1.0,319.7,0.0,0.0,0.0,0.0,44.0,0.802161263507897,0.5,0.0,6.0,0.5733015209349516,0.42669847906504843
483,0,0.0,2.0,1.0,4.0,1.0,9.0,356.0,1.0,7.0,9.0,33.0,1.12,92.0,2.0,2.0,19.0,4.0,5.42857142857143,0.0,1.0,0.648648648648649,0.0,0.0,0.915006640106242,0.0,0.0,3.0,0.516091476076365,0.48390852392363504
486,0,0.0,1.0,1.0,46.0,0.0,10.0,92.0,1.0,0.0,1.0,122.0,3.39,100.0,0.0,2.0,35.0,0.0,4.30894308943089,0.0,0.0,0.0,0.0,13.0,0.762361251261352,0.5,0.0,10.0,0.5488242868091943,0.45117571319080574
511,0,4.0,0.0,1.0,10.0,0.0,6.0,255.0,2.0,1.0,14.0,64.0,8.82,95.0,2.0,0.0,28.0,3.0,9.97101449275362,0.0,1.0,0.694444444444444,0.0,18.0,0.882778581765557,1.0,0.0,5.0,0.5454466545906997,0.4545533454093002
530,0,0.0,32.0,1.0,0.0,0.0,23.0,1063.0,1.0,0.0,1.0,11.0,2.33,100.0,0.0,143.0,7.0,0.0,0.0232558139534884,0.0,1.0,0.0,0.0,30.0,0.880560633759902,1.0,0.0,0.0,0.599885450546813,0.40011454945318703
541,0,0.0,12.0,1.0,0.0,0.0,8.0,198.0,1.0,0.0,0.0,8.0,3.83,21.0,2.0,1.0,8.0,1.0,1.95,1.0,0.0,0.0,0.0,0.0,0.794871794871795,0.0,0.0,2.0,0.5046802010356712,0.49531979896432876
608,0,0.0,4.0,1.0,4.0,0.0,4.0,257.0,1.0,0.0,0.0,28.0,3.62,100.0,1.0,2.0,13.0,1.0,1.5,0.0,23.0,0.0,0.0,0.0,1.1,0.0,0.0,5.0,0.5047926695474861,0.49520733045251386
617,0,0.0,2.0,1.0,43.0,0.0,12.0,715.0,1.0,0.0,1.0,96.0,4.64,100.0,1.0,1.0,11.0,1.0,1.91891891891892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.824218670803303,0.17578132919669692
644,0,6.0,0.0,2.0,4.0,22.0,12.0,805.0,1.0,0.0,3.0,55.0,26.08,87.0,1.0,0.0,21.0,2.0,10.672131147541,0.0,1.0,0.777777777777778,0.0,0.0,1.0,0.0,0.0,9.0,0.5303751750231933,0.46962482497680663
667,0,11.0,1.0,2.0,6.0,6.0,7.0,46.0,1.0,23.0,8.0,81.0,27.59,94.0,2.0,2.0,40.0,3.0,319.7,0.0,0.0,0.923728813559322,0.0,6186.0,1.1,0.625,5.0,4.0,0.7869657380141608,0.21303426198583925
