"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-14 < Added_lines <= 11.5'","b'target = 0'",0.38355,802,0.38355,802,1,0.0365,1.10518,2.57229e-45,0.90483,1892
"b'000001'","b'0.35 < CountClassCoupled <= 3.15'","b'target = 0'",0.22669,474,0.22669,474,1,0.02157,1.10518,3.07968e-24,0.90483,1892
"b'000002'","b'Added_lines <= -14'","b'target = 0'",0.0966,202,0.0966,202,1,0.00919,1.10518,5.63109e-10,0.90483,1892
"b'000003'","b'1.955 < MaxInheritanceTree <= 2.505 & 0.555 < CountDeclClass <= 1.005'","b'target = 0'",0.17169,359,0.17121,358,0.99721,0.01586,1.1021,1.03783e-09,0.90483,1892
"b'000004'","b'OWN_COMMIT <= 0.02'","b'target = 0'",0.25012,523,0.24868,520,0.99426,0.02237,1.09884,3.30985e-22,0.90483,1892
"b'000005'","b'CountLineComment <= 9.8'","b'target = 0'",0.2066,432,0.20516,429,0.99306,0.01823,1.0975,2.47524e-17,0.90483,1892
"b'000006'","b'RatioCommentToCode > 2.14'","b'target = 0'",0.20038,419,0.19847,415,0.99045,0.01716,1.09463,1.62035e-15,0.90483,1892
"b'000007'","b'-0.45 < CountDeclClassVariable <= 0.1'","b'target = 0'",0.46963,982,0.46389,970,0.98778,0.03896,1.09167,2.05883e-40,0.90483,1892
"b'000008'","b'CountInput_Mean <= 1.09'","b'target = 0'",0.1999,418,0.19703,412,0.98565,0.01616,1.08932,1.8646e-13,0.90483,1892
"b'000009'","b'0.5 < PercentLackOfCohesion <= 23.5'","b'target = 0'",0.1253,262,0.12339,258,0.98473,0.01001,1.08831,2.96699e-08,0.90483,1892
