"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'CountDeclClassMethod <= -0.98'","b'target = 0'",0.087,186,0.08606,184,0.98925,0.00928,1.12083,1.04587e-08,0.8826,1887
"b'000001'","b'-0.245 < CountDeclClassVariable <= 0.165 & 0.63 < CountDeclClass <= 1.07'","b'target = 0'",0.37558,803,0.37044,792,0.9863,0.03895,1.11749,2.63582e-14,0.8826,1887
"b'000002'","b'PercentLackOfCohesion <= 1.5'","b'target = 0'",0.24743,529,0.24369,521,0.98488,0.02531,1.11588,9.48138e-23,0.8826,1887
"b'000003'","b'MAJOR_LINE <= -0.01'","b'target = 0'",0.10056,215,0.09869,211,0.9814,0.00993,1.11194,2.27304e-08,0.8826,1887
"b'000004'","b'CountClassCoupled <= -0.05'","b'target = 0'",0.12067,258,0.11833,253,0.98062,0.01183,1.11106,9.21475e-10,0.8826,1887
"b'000005'","b'RatioCommentToCode > 2.575'","b'target = 0'",0.19925,426,0.19457,416,0.97653,0.01871,1.10642,1.11481e-14,0.8826,1887
"b'000006'","b'-0.245 < CountDeclClassVariable <= 0.165 & -0.05 < MINOR_COMMIT <= 0.0155'","b'target = 0'",0.45837,980,0.44668,955,0.97449,0.04212,1.10411,1.17591e-28,0.8826,1887
"b'000007'","b'OWN_COMMIT <= 0.04'","b'target = 0'",0.23807,509,0.23199,496,0.97446,0.02187,1.10408,6.0894e-17,0.8826,1887
"b'000008'","b'-23 < Added_lines <= 15'","b'target = 0'",0.36296,776,0.3536,756,0.97423,0.03326,1.10381,6.70423e-28,0.8826,1887
"b'000009'","b'CountClassBase <= 0.86'","b'target = 0'",0.19411,415,0.18896,404,0.97349,0.01764,1.10298,2.76711e-13,0.8826,1887
