"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'-7.6 < Added_lines <= 11'","b'target = 0'",0.34787,742,0.34787,742,1,0.02626,1.08164,4.10536e-32,0.92452,1972
"b'000001'","b'CountClassCoupled <= 1'","b'target = 0'",0.20206,431,0.20206,431,1,0.01525,1.08164,3.25661e-17,0.92452,1972
"b'000002'","b'CountDeclClassMethod <= -0.86'","b'target = 0'",0.07782,166,0.07782,166,1,0.00587,1.08164,1.26288e-06,0.92452,1972
"b'000003'","b'Added_lines <= -7.6'","b'target = 0'",0.11392,243,0.11299,241,0.99177,0.00766,1.07274,4.24864e-07,0.92452,1972
"b'000004'","b'1 < CountClassCoupled <= 4'","b'target = 0'",0.22175,473,0.21988,469,0.99154,0.01486,1.0725,1.35292e-13,0.92452,1972
"b'000005'","b'-0.02 < CountDeclMethodPrivate <= 0.88 & -0.06 < CountDeclClassVariable <= 0.57'","b'target = 0'",0.48945,1044,0.48383,1032,0.98851,0.03132,1.06921,4.34136e-19,0.92452,1972
"b'000006'","b'RatioCommentToCode > 2.6'","b'target = 0'",0.20019,427,0.19784,422,0.98829,0.01277,1.06898,7.21667e-11,0.92452,1972
"b'000007'","b'-0.06 < CountDeclClassVariable <= 0.57 & -0.202 < AvgLineBlank <= 0.004'","b'target = 0'",0.48289,1030,0.47632,1016,0.98641,0.02989,1.06694,2.79827e-15,0.92452,1972
"b'000008'","b'CountInput_Mean <= 1.13'","b'target = 0'",0.20488,437,0.20206,431,0.98627,0.01265,1.06679,2.3107e-10,0.92452,1972
"b'000009'","b'OWN_COMMIT > 0.97'","b'target = 0'",0.21472,458,0.2105,449,0.98035,0.01199,1.06039,8.1986e-09,0.92452,1972
